index,1, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude,0, distance, rssi
68,1,374124620,1271229770,374134516,1271220692,0,0,-255
69,1,374124620,1271229770,374134516,1271220692,0,0,-255
70,1,374124620,1271229770,374134516,1271220692,0,0,-255
71,1,374124620,1271229770,374134516,1271220692,0,0,-255
72,1,374124620,1271229770,374134515,1271220692,0,0,-255
73,1,374124620,1271229770,374134515,1271220690,0,0,-255
74,1,374124620,1271229770,374134513,1271220689,0,0,-255
75,1,374124620,1271229770,374134512,1271220687,0,0,-255
76,1,374124620,1271229770,374134510,1271220686,0,0,-255
77,1,374124620,1271229770,374134509,1271220684,0,0,-255
78,1,374124620,1271229770,374134508,1271220682,0,0,-255
79,1,374124620,1271229770,374134508,1271220682,0,0,-255
80,1,374124620,1271229770,374134508,1271220682,0,0,-255
81,1,374124620,1271229770,374134508,1271220681,0,0,-255
82,1,374124620,1271229770,374134508,1271220681,0,0,-255
83,1,374124620,1271229770,374134508,1271220681,0,0,-255
84,1,374124620,1271229770,374134508,1271220681,0,0,-255
85,1,374124620,1271229770,374134509,1271220682,0,0,-255
86,1,374124620,1271229770,374134509,1271220682,0,0,-255
87,1,374124620,1271229770,374134510,1271220682,0,0,-255
88,1,374124620,1271229770,374134510,1271220682,0,0,-255
89,1,374124620,1271229770,374134509,1271220680,0,0,-255
90,1,374124620,1271229770,374134509,1271220678,0,0,-255
91,1,374124620,1271229770,374134508,1271220676,0,0,-255
92,1,374124620,1271229770,374134507,1271220673,0,0,-255
93,1,374124620,1271229770,374134505,1271220670,0,0,-255
94,1,374124620,1271229770,374134504,1271220666,0,0,-255
95,1,374124620,1271229770,374134502,1271220663,0,0,-255
96,1,374124620,1271229770,374134500,1271220659,0,0,-255
97,1,374124620,1271229770,374134498,1271220655,0,0,-255
98,1,374124620,1271229770,374134497,1271220652,0,0,-255
99,1,374124620,1271229770,374134496,1271220649,0,0,-255
100,1,374124620,1271229770,374134494,1271220646,0,0,-255
