index,1, rsu_latitude, rsu_longitude,obu lat,obu lng,0, distance, rssi
52,1,374124620,1271229770,374136676,1271221586,0,0,-255
53,1,374124620,1271229770,374136675,1271221586,0,0,-255
54,1,374124620,1271229770,374136674,1271221585,0,0,-255
55,1,374124620,1271229770,374136674,1271221585,0,0,-255
56,1,374124620,1271229770,374136675,1271221586,0,0,-255
57,1,374124620,1271229770,374136675,1271221587,0,0,-255
58,1,374124620,1271229770,374136676,1271221589,0,0,-255
59,1,374124620,1271229770,374136676,1271221588,0,0,-255
60,1,374124620,1271229770,374136676,1271221582,0,0,-255
61,1,374124620,1271229770,374136678,1271221571,0,0,-255
62,1,374124620,1271229770,374136679,1271221565,0,0,-255
63,1,374124620,1271229770,374136680,1271221563,0,0,-255
64,1,374124620,1271229770,374136681,1271221561,0,0,-255
65,1,374124620,1271229770,374136682,1271221560,0,0,-255
66,1,374124620,1271229770,374136683,1271221561,0,0,-255
67,1,374124620,1271229770,374136685,1271221558,0,0,-255
68,1,374124620,1271229770,374136685,1271221553,0,0,-255
69,1,374124620,1271229770,374136686,1271221548,0,0,-255
70,1,374124620,1271229770,374136687,1271221543,0,0,-255
71,1,374124620,1271229770,374136688,1271221537,0,0,-255
72,1,374124620,1271229770,374136689,1271221532,0,0,-255
73,1,374124620,1271229770,374136690,1271221527,0,0,-255
74,1,374124620,1271229770,374136691,1271221521,0,0,-255
75,1,374124620,1271229770,374136689,1271221515,0,0,-255
76,1,374124620,1271229770,374136693,1271221509,0,0,-255
77,1,374124620,1271229770,374136695,1271221501,0,0,-255
78,1,374124620,1271229770,374136697,1271221495,0,0,-255
79,1,374124620,1271229770,374136698,1271221488,0,0,-255
80,1,374124620,1271229770,374136700,1271221482,0,0,-255
81,1,374124620,1271229770,374136700,1271221476,0,0,-255
82,1,374124620,1271229770,374136701,1271221470,0,0,-255
83,1,374124620,1271229770,374136702,1271221463,0,0,-255
84,1,374124620,1271229770,374136702,1271221457,0,0,-255
85,1,374124620,1271229770,374136702,1271221450,0,0,-255
86,1,374124620,1271229770,374136702,1271221443,0,0,-255
87,1,374124620,1271229770,374136702,1271221437,0,0,-255
88,1,374124620,1271229770,374136702,1271221431,0,0,-255
89,1,374124620,1271229770,374136702,1271221424,0,0,-255
90,1,374124620,1271229770,374136702,1271221416,0,0,-255
91,1,374124620,1271229770,374136701,1271221409,0,0,-255
92,1,374124620,1271229770,374136701,1271221401,0,0,-255
93,1,374124620,1271229770,374136701,1271221393,0,0,-255
94,1,374124620,1271229770,374136700,1271221384,0,0,-255
95,1,374124620,1271229770,374136698,1271221374,0,0,-255
96,1,374124620,1271229770,374136696,1271221364,0,0,-255
97,1,374124620,1271229770,374136694,1271221354,0,0,-255
98,1,374124620,1271229770,374136689,1271221345,0,0,-255
99,1,374124620,1271229770,374136691,1271221336,0,0,-255
100,1,374124620,1271229770,374136690,1271221327,0,0,-255
101,1,374124620,1271229770,374136688,1271221318,0,0,-255
102,1,374124620,1271229770,374136687,1271221309,0,0,-255
103,1,374124620,1271229770,374136684,1271221299,0,0,-255
104,1,374124620,1271229770,374136681,1271221288,0,0,-255
105,1,374124620,1271229770,374136679,1271221279,0,0,-255
106,1,374124620,1271229770,374136676,1271221269,0,0,-255
107,1,374124620,1271229770,374136673,1271221259,0,0,-255
108,1,374124620,1271229770,374136670,1271221250,0,0,-255
109,1,374124620,1271229770,374136666,1271221240,0,0,-255
110,1,374124620,1271229770,374136660,1271221230,0,0,-255
111,1,374124620,1271229770,374136653,1271221219,0,0,-255
112,1,374124620,1271229770,374136647,1271221209,0,0,-255
113,1,374124620,1271229770,374136639,1271221198,0,0,-255
114,1,374124620,1271229770,374136631,1271221186,0,0,-255
115,1,374124620,1271229770,374136625,1271221176,0,0,-255
116,1,374124620,1271229770,374136618,1271221166,0,0,-255
117,1,374124620,1271229770,374136610,1271221155,0,0,-255
118,1,374124620,1271229770,374136603,1271221144,0,0,-255
119,1,374124620,1271229770,374136595,1271221133,0,0,-255
120,1,374124620,1271229770,374136586,1271221123,0,0,-255
121,1,374124620,1271229770,374136577,1271221112,0,0,-255
122,1,374124620,1271229770,374136568,1271221101,0,0,-255
123,1,374124620,1271229770,374136558,1271221089,0,0,-255
124,1,374124620,1271229770,374136549,1271221078,0,0,-255
125,1,374124620,1271229770,374136541,1271221067,0,0,-255
126,1,374124620,1271229770,374136533,1271221056,0,0,-255
127,1,374124620,1271229770,374136525,1271221045,0,0,-255
128,1,374124620,1271229770,374136519,1271221035,0,0,-255
129,1,374124620,1271229770,374136512,1271221024,0,0,-255
130,1,374124620,1271229770,374136505,1271221013,0,0,-255
131,1,374124620,1271229770,374136498,1271221002,0,0,-255
132,1,374124620,1271229770,374136490,1271220992,0,0,-255
133,1,374124620,1271229770,374136481,1271220980,0,0,-255
134,1,374124620,1271229770,374136473,1271220970,0,0,-255
135,1,374124620,1271229770,374136464,1271220959,0,0,-255
136,1,374124620,1271229770,374136455,1271220949,0,0,-255
137,1,374124620,1271229770,374136445,1271220938,0,0,-255
138,1,374124620,1271229770,374136434,1271220928,0,0,-255
139,1,374124620,1271229770,374136424,1271220917,0,0,-255
140,1,374124620,1271229770,374136415,1271220907,0,0,-255
141,1,374124620,1271229770,374136408,1271220896,0,0,-255
142,1,374124620,1271229770,374136402,1271220886,0,0,-255
143,1,374124620,1271229770,374136396,1271220875,0,0,-255
144,1,374124620,1271229770,374136390,1271220865,0,0,-255
145,1,374124620,1271229770,374136383,1271220854,0,0,-255
146,1,374124620,1271229770,374136376,1271220845,0,0,-255
147,1,374124620,1271229770,374136369,1271220835,0,0,-255
148,1,374124620,1271229770,374136361,1271220825,0,0,-255
149,1,374124620,1271229770,374136352,1271220815,0,0,-255
150,1,374124620,1271229770,374136344,1271220806,0,0,-255
151,1,374124620,1271229770,374136334,1271220795,0,0,-255
152,1,374124620,1271229770,374136326,1271220785,0,0,-255
153,1,374124620,1271229770,374136319,1271220775,0,0,-255
154,1,374124620,1271229770,374136314,1271220766,0,0,-255
155,1,374124620,1271229770,374136310,1271220756,0,0,-255
156,1,374124620,1271229770,374136306,1271220746,0,0,-255
157,1,374124620,1271229770,374136302,1271220736,0,0,-255
158,1,374124620,1271229770,374136297,1271220727,0,0,-255
159,1,374124620,1271229770,374136292,1271220718,0,0,-255
160,1,374124620,1271229770,374136286,1271220708,0,0,-255
161,1,374124620,1271229770,374136280,1271220698,0,0,-255
162,1,374124620,1271229770,374136274,1271220689,0,0,-255
163,1,374124620,1271229770,374136268,1271220680,0,0,-255
164,1,374124620,1271229770,374136263,1271220671,0,0,-255
165,1,374124620,1271229770,374136260,1271220663,0,0,-255
166,1,374124620,1271229770,374136258,1271220654,0,0,-255
167,1,374124620,1271229770,374136257,1271220645,0,0,-255
168,1,374124620,1271229770,374136255,1271220636,0,0,-255
169,1,374124620,1271229770,374136253,1271220628,0,0,-255
170,1,374124620,1271229770,374136250,1271220618,0,0,-255
171,1,374124620,1271229770,374136245,1271220609,0,0,-255
172,1,374124620,1271229770,374136240,1271220601,0,0,-255
173,1,374124620,1271229770,374136235,1271220592,0,0,-255
174,1,374124620,1271229770,374136230,1271220583,0,0,-255
175,1,374124620,1271229770,374136226,1271220574,0,0,-255
176,1,374124620,1271229770,374136224,1271220566,0,0,-255
177,1,374124620,1271229770,374136225,1271220558,0,0,-255
178,1,374124620,1271229770,374136225,1271220550,0,0,-255
179,1,374124620,1271229770,374136224,1271220541,0,0,-255
180,1,374124620,1271229770,374136222,1271220533,0,0,-255
181,1,374124620,1271229770,374136220,1271220526,0,0,-255
182,1,374124620,1271229770,374136217,1271220518,0,0,-255
183,1,374124620,1271229770,374136213,1271220510,0,0,-255
184,1,374124620,1271229770,374136209,1271220503,0,0,-255
185,1,374124620,1271229770,374136205,1271220495,0,0,-255
186,1,374124620,1271229770,374136203,1271220487,0,0,-255
187,1,374124620,1271229770,374136203,1271220480,0,0,-255
188,1,374124620,1271229770,374136205,1271220472,0,0,-255
189,1,374124620,1271229770,374136206,1271220465,0,0,-255
190,1,374124620,1271229770,374136207,1271220458,0,0,-255
191,1,374124620,1271229770,374136206,1271220451,0,0,-255
192,1,374124620,1271229770,374136204,1271220445,0,0,-255
193,1,374124620,1271229770,374136202,1271220438,0,0,-255
194,1,374124620,1271229770,374136199,1271220431,0,0,-255
195,1,374124620,1271229770,374136197,1271220424,0,0,-255
196,1,374124620,1271229770,374136195,1271220417,0,0,-255
197,1,374124620,1271229770,374136196,1271220410,0,0,-255
198,1,374124620,1271229770,374136200,1271220404,0,0,-255
199,1,374124620,1271229770,374136203,1271220398,0,0,-255
200,1,374124620,1271229770,374136205,1271220392,0,0,-255
201,1,374124620,1271229770,374136206,1271220386,0,0,-255
202,1,374124620,1271229770,374136205,1271220381,0,0,-255
203,1,374124620,1271229770,374136203,1271220375,0,0,-255
204,1,374124620,1271229770,374136200,1271220370,0,0,-255
205,1,374124620,1271229770,374136196,1271220364,0,0,-255
206,1,374124620,1271229770,374136194,1271220358,0,0,-255
207,1,374124620,1271229770,374136195,1271220353,0,0,-255
208,1,374124620,1271229770,374136197,1271220348,0,0,-255
209,1,374124620,1271229770,374136199,1271220343,0,0,-255
210,1,374124620,1271229770,374136200,1271220338,0,0,-255
211,1,374124620,1271229770,374136198,1271220334,0,0,-255
212,1,374124620,1271229770,374136196,1271220329,0,0,-255
213,1,374124620,1271229770,374136193,1271220325,0,0,-255
214,1,374124620,1271229770,374136190,1271220321,0,0,-255
215,1,374124620,1271229770,374136187,1271220317,0,0,-255
216,1,374124620,1271229770,374136188,1271220313,0,0,-255
217,1,374124620,1271229770,374136191,1271220309,0,0,-255
218,1,374124620,1271229770,374136193,1271220305,0,0,-255
219,1,374124620,1271229770,374136195,1271220302,0,0,-255
220,1,374124620,1271229770,374136194,1271220298,0,0,-255
221,1,374124620,1271229770,374136192,1271220295,0,0,-255
222,1,374124620,1271229770,374136190,1271220292,0,0,-255
223,1,374124620,1271229770,374136186,1271220289,0,0,-255
224,1,374124620,1271229770,374136186,1271220286,0,0,-255
225,1,374124620,1271229770,374136189,1271220285,0,0,-255
226,1,374124620,1271229770,374136192,1271220284,0,0,-255
227,1,374124620,1271229770,374136194,1271220282,0,0,-255
228,1,374124620,1271229770,374136194,1271220280,0,0,-255
229,1,374124620,1271229770,374136192,1271220278,0,0,-255
230,1,374124620,1271229770,374136189,1271220275,0,0,-255
231,1,374124620,1271229770,374136186,1271220273,0,0,-255
232,1,374124620,1271229770,374136184,1271220271,0,0,-255
233,1,374124620,1271229770,374136187,1271220270,0,0,-255
234,1,374124620,1271229770,374136191,1271220270,0,0,-255
235,1,374124620,1271229770,374136192,1271220269,0,0,-255
236,1,374124620,1271229770,374136192,1271220268,0,0,-255
237,1,374124620,1271229770,374136190,1271220267,0,0,-255
238,1,374124620,1271229770,374136188,1271220266,0,0,-255
239,1,374124620,1271229770,374136185,1271220265,0,0,-255
240,1,374124620,1271229770,374136185,1271220265,0,0,-255
241,1,374124620,1271229770,374136189,1271220267,0,0,-255
242,1,374124620,1271229770,374136192,1271220268,0,0,-255
243,1,374124620,1271229770,374136194,1271220269,0,0,-255
244,1,374124620,1271229770,374136193,1271220269,0,0,-255
245,1,374124620,1271229770,374136192,1271220268,0,0,-255
246,1,374124620,1271229770,374136189,1271220267,0,0,-255
247,1,374124620,1271229770,374136188,1271220267,0,0,-255
248,1,374124620,1271229770,374136191,1271220269,0,0,-255
249,1,374124620,1271229770,374136195,1271220273,0,0,-255
250,1,374124620,1271229770,374136199,1271220276,0,0,-255
251,1,374124620,1271229770,374136199,1271220277,0,0,-255
252,1,374124620,1271229770,374136200,1271220279,0,0,-255
253,1,374124620,1271229770,374136198,1271220279,0,0,-255
254,1,374124620,1271229770,374136197,1271220279,0,0,-255
255,1,374124620,1271229770,374136199,1271220281,0,0,-255
256,1,374124620,1271229770,374136204,1271220286,0,0,-255
257,1,374124620,1271229770,374136208,1271220291,0,0,-255
258,1,374124620,1271229770,374136210,1271220294,0,0,-255
259,1,374124620,1271229770,374136212,1271220297,0,0,-255
260,1,374124620,1271229770,374136212,1271220298,0,0,-255
261,1,374124620,1271229770,374136210,1271220299,0,0,-255
262,1,374124620,1271229770,374136211,1271220301,0,0,-255
263,1,374124620,1271229770,374136215,1271220307,0,0,-255
264,1,374124620,1271229770,374136221,1271220314,0,0,-255
265,1,374124620,1271229770,374136224,1271220319,0,0,-255
266,1,374124620,1271229770,374136226,1271220323,0,0,-255
267,1,374124620,1271229770,374136227,1271220327,0,0,-255
268,1,374124620,1271229770,374136227,1271220329,0,0,-255
269,1,374124620,1271229770,374136226,1271220331,0,0,-255
270,1,374124620,1271229770,374136230,1271220337,0,0,-255
271,1,374124620,1271229770,374136236,1271220343,0,0,-255
272,1,374124620,1271229770,374136241,1271220354,0,0,-255
273,1,374124620,1271229770,374136243,1271220360,0,0,-255
274,1,374124620,1271229770,374136245,1271220365,0,0,-255
275,1,374124620,1271229770,374136245,1271220369,0,0,-255
276,1,374124620,1271229770,374136245,1271220372,0,0,-255
277,1,374124620,1271229770,374136246,1271220377,0,0,-255
278,1,374124620,1271229770,374136251,1271220385,0,0,-255
279,1,374124620,1271229770,374136257,1271220394,0,0,-255
280,1,374124620,1271229770,374136261,1271220403,0,0,-255
281,1,374124620,1271229770,374136263,1271220408,0,0,-255
282,1,374124620,1271229770,374136264,1271220414,0,0,-255
283,1,374124620,1271229770,374136264,1271220418,0,0,-255
284,1,374124620,1271229770,374136264,1271220423,0,0,-255
285,1,374124620,1271229770,374136268,1271220431,0,0,-255
286,1,374124620,1271229770,374136274,1271220441,0,0,-255
287,1,374124620,1271229770,374136280,1271220451,0,0,-255
288,1,374124620,1271229770,374136283,1271220459,0,0,-255
289,1,374124620,1271229770,374136284,1271220466,0,0,-255
290,1,374124620,1271229770,374136285,1271220473,0,0,-255
291,1,374124620,1271229770,374136284,1271220477,0,0,-255
292,1,374124620,1271229770,374136285,1271220484,0,0,-255
293,1,374124620,1271229770,374136290,1271220494,0,0,-255
294,1,374124620,1271229770,374136295,1271220505,0,0,-255
295,1,374124620,1271229770,374136299,1271220515,0,0,-255
296,1,374124620,1271229770,374136300,1271220523,0,0,-255
297,1,374124620,1271229770,374136300,1271220531,0,0,-255
298,1,374124620,1271229770,374136300,1271220538,0,0,-255
299,1,374124620,1271229770,374136299,1271220546,0,0,-255
300,1,374124620,1271229770,374136301,1271220556,0,0,-255
301,1,374124620,1271229770,374136307,1271220568,0,0,-255
302,1,374124620,1271229770,374136311,1271220580,0,0,-255
303,1,374124620,1271229770,374136313,1271220590,0,0,-255
304,1,374124620,1271229770,374136313,1271220599,0,0,-255
305,1,374124620,1271229770,374136312,1271220607,0,0,-255
306,1,374124620,1271229770,374136310,1271220615,0,0,-255
307,1,374124620,1271229770,374136309,1271220623,0,0,-255
308,1,374124620,1271229770,374136312,1271220636,0,0,-255
309,1,374124620,1271229770,374136316,1271220649,0,0,-255
310,1,374124620,1271229770,374136319,1271220662,0,0,-255
311,1,374124620,1271229770,374136319,1271220673,0,0,-255
312,1,374124620,1271229770,374136319,1271220683,0,0,-255
313,1,374124620,1271229770,374136317,1271220693,0,0,-255
314,1,374124620,1271229770,374136314,1271220702,0,0,-255
315,1,374124620,1271229770,374136314,1271220714,0,0,-255
316,1,374124620,1271229770,374136318,1271220729,0,0,-255
317,1,374124620,1271229770,374136321,1271220745,0,0,-255
318,1,374124620,1271229770,374136322,1271220759,0,0,-255
319,1,374124620,1271229770,374136321,1271220772,0,0,-255
320,1,374124620,1271229770,374136320,1271220784,0,0,-255
321,1,374124620,1271229770,374136317,1271220796,0,0,-255
322,1,374124620,1271229770,374136314,1271220807,0,0,-255
323,1,374124620,1271229770,374136315,1271220823,0,0,-255
324,1,374124620,1271229770,374136318,1271220840,0,0,-255
325,1,374124620,1271229770,374136321,1271220856,0,0,-255
326,1,374124620,1271229770,374136321,1271220872,0,0,-255
327,1,374124620,1271229770,374136319,1271220888,0,0,-255
328,1,374124620,1271229770,374136316,1271220902,0,0,-255
329,1,374124620,1271229770,374136312,1271220915,0,0,-255
330,1,374124620,1271229770,374136309,1271220929,0,0,-255
331,1,374124620,1271229770,374136310,1271220947,0,0,-255
332,1,374124620,1271229770,374136311,1271220966,0,0,-255
333,1,374124620,1271229770,374136311,1271220984,0,0,-255
334,1,374124620,1271229770,374136309,1271221000,0,0,-255
335,1,374124620,1271229770,374136306,1271221017,0,0,-255
336,1,374124620,1271229770,374136302,1271221033,0,0,-255
337,1,374124620,1271229770,374136297,1271221049,0,0,-255
338,1,374124620,1271229770,374136294,1271221066,0,0,-255
339,1,374124620,1271229770,374136295,1271221087,0,0,-255
340,1,374124620,1271229770,374136295,1271221107,0,0,-255
341,1,374124620,1271229770,374136295,1271221127,0,0,-255
342,1,374124620,1271229770,374136291,1271221145,0,0,-255
343,1,374124620,1271229770,374136286,1271221163,0,0,-255
344,1,374124620,1271229770,374136280,1271221180,0,0,-255
345,1,374124620,1271229770,374136273,1271221196,0,0,-255
346,1,374124620,1271229770,374136268,1271221217,0,0,-255
347,1,374124620,1271229770,374136267,1271221239,0,0,-255
348,1,374124620,1271229770,374136265,1271221260,0,0,-255
349,1,374124620,1271229770,374136261,1271221280,0,0,-255
350,1,374124620,1271229770,374136255,1271221299,0,0,-255
351,1,374124620,1271229770,374136248,1271221318,0,0,-255
352,1,374124620,1271229770,374136239,1271221336,0,0,-255
353,1,374124620,1271229770,374136231,1271221356,0,0,-255
354,1,374124620,1271229770,374136226,1271221379,0,0,-255
355,1,374124620,1271229770,374136224,1271221402,0,0,-255
356,1,374124620,1271229770,374136219,1271221425,0,0,-255
357,1,374124620,1271229770,374136212,1271221446,0,0,-255
358,1,374124620,1271229770,374136205,1271221467,0,0,-255
359,1,374124620,1271229770,374136196,1271221487,0,0,-255
360,1,374124620,1271229770,374136186,1271221507,0,0,-255
361,1,374124620,1271229770,374136178,1271221528,0,0,-255
362,1,374124620,1271229770,374136174,1271221553,0,0,-255
363,1,374124620,1271229770,374136169,1271221581,0,0,-255
364,1,374124620,1271229770,374136163,1271221605,0,0,-255
365,1,374124620,1271229770,374136155,1271221629,0,0,-255
366,1,374124620,1271229770,374136145,1271221652,0,0,-255
367,1,374124620,1271229770,374136134,1271221674,0,0,-255
368,1,374124620,1271229770,374136124,1271221697,0,0,-255
369,1,374124620,1271229770,374136117,1271221723,0,0,-255
370,1,374124620,1271229770,374136112,1271221750,0,0,-255
371,1,374124620,1271229770,374136106,1271221778,0,0,-255
372,1,374124620,1271229770,374136097,1271221804,0,0,-255
373,1,374124620,1271229770,374136086,1271221833,0,0,-255
374,1,374124620,1271229770,374136075,1271221858,0,0,-255
375,1,374124620,1271229770,374136062,1271221879,0,0,-255
376,1,374124620,1271229770,374136052,1271221909,0,0,-255
377,1,374124620,1271229770,374136045,1271221939,0,0,-255
378,1,374124620,1271229770,374136038,1271221969,0,0,-255
379,1,374124620,1271229770,374136030,1271221999,0,0,-255
380,1,374124620,1271229770,374136019,1271222028,0,0,-255
381,1,374124620,1271229770,374136007,1271222056,0,0,-255
382,1,374124620,1271229770,374135993,1271222086,0,0,-255
383,1,374124620,1271229770,374135980,1271222114,0,0,-255
384,1,374124620,1271229770,374135971,1271222145,0,0,-255
385,1,374124620,1271229770,374135964,1271222178,0,0,-255
386,1,374124620,1271229770,374135956,1271222211,0,0,-255
387,1,374124620,1271229770,374135944,1271222243,0,0,-255
388,1,374124620,1271229770,374135932,1271222274,0,0,-255
389,1,374124620,1271229770,374135918,1271222305,0,0,-255
390,1,374124620,1271229770,374135903,1271222335,0,0,-255
391,1,374124620,1271229770,374135890,1271222371,0,0,-255
392,1,374124620,1271229770,374135881,1271222407,0,0,-255
393,1,374124620,1271229770,374135872,1271222443,0,0,-255
394,1,374124620,1271229770,374135861,1271222478,0,0,-255
395,1,374124620,1271229770,374135848,1271222513,0,0,-255
396,1,374124620,1271229770,374135834,1271222547,0,0,-255
397,1,374124620,1271229770,374135818,1271222580,0,0,-255
398,1,374124620,1271229770,374135802,1271222613,0,0,-255
399,1,374124620,1271229770,374135790,1271222647,0,0,-255
400,1,374124620,1271229770,374135779,1271222693,0,0,-255
401,1,374124620,1271229770,374135768,1271222732,0,0,-255
402,1,374124620,1271229770,374135754,1271222769,0,0,-255
403,1,374124620,1271229770,374135739,1271222807,0,0,-255
404,1,374124620,1271229770,374135723,1271222843,0,0,-255
405,1,374124620,1271229770,374135705,1271222879,0,0,-255
406,1,374124620,1271229770,374135690,1271222916,0,0,-255
407,1,374124620,1271229770,374135678,1271222957,0,0,-255
408,1,374124620,1271229770,374135667,1271222999,0,0,-255
409,1,374124620,1271229770,374135653,1271223044,0,0,-255
410,1,374124620,1271229770,374135637,1271223084,0,0,-255
411,1,374124620,1271229770,374135621,1271223124,0,0,-255
412,1,374124620,1271229770,374135603,1271223163,0,0,-255
413,1,374124620,1271229770,374135584,1271223201,0,0,-255
414,1,374124620,1271229770,374135568,1271223242,0,0,-255
415,1,374124620,1271229770,374135555,1271223286,0,0,-255
416,1,374124620,1271229770,374135542,1271223330,0,0,-255
417,1,374124620,1271229770,374135526,1271223373,0,0,-255
418,1,374124620,1271229770,374135507,1271223419,0,0,-255
419,1,374124620,1271229770,374135488,1271223461,0,0,-255
420,1,374124620,1271229770,374135468,1271223502,0,0,-255
421,1,374124620,1271229770,374135448,1271223544,0,0,-255
422,1,374124620,1271229770,374135432,1271223588,0,0,-255
423,1,374124620,1271229770,374135418,1271223635,0,0,-255
424,1,374124620,1271229770,374135402,1271223681,0,0,-255
425,1,374124620,1271229770,374135384,1271223726,0,0,-255
426,1,374124620,1271229770,374135364,1271223770,0,0,-255
427,1,374124620,1271229770,374135344,1271223814,0,0,-255
428,1,374124620,1271229770,374135320,1271223861,0,0,-255
429,1,374124620,1271229770,374135299,1271223905,0,0,-255
430,1,374124620,1271229770,374135281,1271223952,0,0,-255
431,1,374124620,1271229770,374135265,1271224000,0,0,-255
432,1,374124620,1271229770,374135247,1271224048,0,0,-255
433,1,374124620,1271229770,374135228,1271224095,0,0,-255
434,1,374124620,1271229770,374135207,1271224142,0,0,-255
435,1,374124620,1271229770,374135186,1271224188,0,0,-255
436,1,374124620,1271229770,374135163,1271224233,0,0,-255
437,1,374124620,1271229770,374135137,1271224282,0,0,-255
438,1,374124620,1271229770,374135116,1271224330,0,0,-255
439,1,374124620,1271229770,374135098,1271224380,0,0,-255
440,1,374124620,1271229770,374135080,1271224430,0,0,-255
441,1,374124620,1271229770,374135060,1271224479,0,0,-255
442,1,374124620,1271229770,374135040,1271224529,0,0,-255
443,1,374124620,1271229770,374135019,1271224578,0,0,-255
444,1,374124620,1271229770,374134997,1271224627,0,0,-255
445,1,374124620,1271229770,374134974,1271224675,0,0,-255
446,1,374124620,1271229770,374134950,1271224729,0,0,-255
447,1,374124620,1271229770,374134929,1271224778,0,0,-255
448,1,374124620,1271229770,374134909,1271224827,0,0,-255
449,1,374124620,1271229770,374134889,1271224877,0,0,-255
450,1,374124620,1271229770,374134869,1271224926,0,0,-255
451,1,374124620,1271229770,374134849,1271224976,0,0,-255
452,1,374124620,1271229770,374134829,1271225025,0,0,-255
453,1,374124620,1271229770,374134810,1271225075,0,0,-255
454,1,374124620,1271229770,374134792,1271225125,0,0,-255
455,1,374124620,1271229770,374134772,1271225180,0,0,-255
456,1,374124620,1271229770,374134754,1271225230,0,0,-255
457,1,374124620,1271229770,374134735,1271225280,0,0,-255
458,1,374124620,1271229770,374134718,1271225330,0,0,-255
459,1,374124620,1271229770,374134700,1271225380,0,0,-255
460,1,374124620,1271229770,374134682,1271225430,0,0,-255
461,1,374124620,1271229770,374134665,1271225481,0,0,-255
462,1,374124620,1271229770,374134648,1271225531,0,0,-255
463,1,374124620,1271229770,374134630,1271225581,0,0,-255
464,1,374124620,1271229770,374134612,1271225630,0,0,-255
465,1,374124620,1271229770,374134592,1271225685,0,0,-255
466,1,374124620,1271229770,374134573,1271225734,0,0,-255
467,1,374124620,1271229770,374134554,1271225783,0,0,-255
468,1,374124620,1271229770,374134535,1271225832,0,0,-255
469,1,374124620,1271229770,374134516,1271225881,0,0,-255
470,1,374124620,1271229770,374134497,1271225929,0,0,-255
471,1,374124620,1271229770,374134477,1271225975,0,0,-255
472,1,374124620,1271229770,374134458,1271226026,0,0,-255
473,1,374124620,1271229770,374134438,1271226074,0,0,-255
474,1,374124620,1271229770,374134415,1271226127,0,0,-255
475,1,374124620,1271229770,374134395,1271226175,0,0,-255
476,1,374124620,1271229770,374134374,1271226222,0,0,-255
477,1,374124620,1271229770,374134353,1271226270,0,0,-255
478,1,374124620,1271229770,374134332,1271226317,0,0,-255
479,1,374124620,1271229770,374134310,1271226364,0,0,-255
480,1,374124620,1271229770,374134288,1271226410,0,0,-255
