index,1, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude,0, distance, rssi
1,1,374124620,1271229770,374124104,1271229923,0,0,-255
2,1,374124620,1271229770,374124104,1271229923,0,0,-255
3,1,374124620,1271229770,374124104,1271229923,0,0,-255
4,1,374124620,1271229770,374124104,1271229923,0,0,-255
5,1,374124620,1271229770,374124104,1271229923,0,0,-255
6,1,374124620,1271229770,374124104,1271229923,0,0,-255
7,1,374124620,1271229770,374124104,1271229923,0,0,-255
8,1,374124620,1271229770,374124104,1271229922,0,0,-255
9,1,374124620,1271229770,374124104,1271229922,0,0,-255
10,1,374124620,1271229770,374124104,1271229922,0,0,-255
11,1,374124620,1271229770,374124104,1271229922,0,0,-255
12,1,374124620,1271229770,374124102,1271229919,0,0,-255
13,1,374124620,1271229770,374124102,1271229919,0,0,-255
14,1,374124620,1271229770,374124102,1271229919,0,0,-255
15,1,374124620,1271229770,374124102,1271229919,0,0,-255
16,1,374124620,1271229770,374124102,1271229919,0,0,-255
17,1,374124620,1271229770,374124102,1271229919,0,0,-255
18,1,374124620,1271229770,374124102,1271229919,0,0,-255
19,1,374124620,1271229770,374124102,1271229919,0,0,-255
20,1,374124620,1271229770,374124102,1271229919,0,0,-255
21,1,374124620,1271229770,374124102,1271229919,0,0,-255
22,1,374124620,1271229770,374124101,1271229917,0,0,-255
23,1,374124620,1271229770,374124101,1271229917,0,0,-255
24,1,374124620,1271229770,374124101,1271229917,0,0,-255
25,1,374124620,1271229770,374124101,1271229917,0,0,-255
26,1,374124620,1271229770,374124101,1271229917,0,0,-255
27,1,374124620,1271229770,374124101,1271229917,0,0,-255
28,1,374124620,1271229770,374124101,1271229917,0,0,-255
29,1,374124620,1271229770,374124101,1271229917,0,0,-255
30,1,374124620,1271229770,374124101,1271229917,0,0,-255
31,1,374124620,1271229770,374124101,1271229917,0,0,-255
32,1,374124620,1271229770,374124100,1271229916,0,0,-255
33,1,374124620,1271229770,374124100,1271229916,0,0,-255
34,1,374124620,1271229770,374124100,1271229916,0,0,-255
35,1,374124620,1271229770,374124100,1271229916,0,0,-255
36,1,374124620,1271229770,374124100,1271229916,0,0,-255
37,1,374124620,1271229770,374124100,1271229916,0,0,-255
38,1,374124620,1271229770,374124100,1271229916,0,0,-255
39,1,374124620,1271229770,374124100,1271229916,0,0,-255
40,1,374124620,1271229770,374124100,1271229916,0,0,-255
41,1,374124620,1271229770,374124100,1271229916,0,0,-255
42,1,374124620,1271229770,374124100,1271229916,0,0,-255
43,1,374124620,1271229770,374124100,1271229916,0,0,-255
44,1,374124620,1271229770,374124100,1271229916,0,0,-255
45,1,374124620,1271229770,374124100,1271229916,0,0,-255
46,1,374124620,1271229770,374124100,1271229916,0,0,-255
47,1,374124620,1271229770,374124100,1271229916,0,0,-255
48,1,374124620,1271229770,374124100,1271229916,0,0,-255
49,1,374124620,1271229770,374124100,1271229916,0,0,-255
50,1,374124620,1271229770,374124100,1271229916,0,0,-255
51,1,374124620,1271229770,374124100,1271229916,0,0,-255
52,1,374124620,1271229770,374124099,1271229915,0,0,-255
53,1,374124620,1271229770,374124099,1271229915,0,0,-255
54,1,374124620,1271229770,374124099,1271229915,0,0,-255
55,1,374124620,1271229770,374124099,1271229915,0,0,-255
56,1,374124620,1271229770,374124099,1271229915,0,0,-255
57,1,374124620,1271229770,374124099,1271229915,0,0,-255
58,1,374124620,1271229770,374124099,1271229915,0,0,-255
59,1,374124620,1271229770,374124099,1271229915,0,0,-255
60,1,374124620,1271229770,374124099,1271229915,0,0,-255
61,1,374124620,1271229770,374124099,1271229915,0,0,-255
62,1,374124620,1271229770,374124098,1271229914,0,0,-255
63,1,374124620,1271229770,374124098,1271229914,0,0,-255
64,1,374124620,1271229770,374124098,1271229914,0,0,-255
65,1,374124620,1271229770,374124098,1271229914,0,0,-255
66,1,374124620,1271229770,374124098,1271229914,0,0,-255
67,1,374124620,1271229770,374124098,1271229914,0,0,-255
68,1,374124620,1271229770,374124098,1271229914,0,0,-255
69,1,374124620,1271229770,374124098,1271229914,0,0,-255
70,1,374124620,1271229770,374124098,1271229914,0,0,-255
71,1,374124620,1271229770,374124098,1271229914,0,0,-255
72,1,374124620,1271229770,374124097,1271229914,0,0,-255
73,1,374124620,1271229770,374124097,1271229914,0,0,-255
74,1,374124620,1271229770,374124097,1271229914,0,0,-255
75,1,374124620,1271229770,374124097,1271229914,0,0,-255
76,1,374124620,1271229770,374124097,1271229914,0,0,-255
77,1,374124620,1271229770,374124098,1271229915,0,0,-255
78,1,374124620,1271229770,374124098,1271229915,0,0,-255
79,1,374124620,1271229770,374124098,1271229915,0,0,-255
80,1,374124620,1271229770,374124098,1271229915,0,0,-255
81,1,374124620,1271229770,374124098,1271229915,0,0,-255
82,1,374124620,1271229770,374124098,1271229915,0,0,-255
83,1,374124620,1271229770,374124098,1271229915,0,0,-255
84,1,374124620,1271229770,374124098,1271229915,0,0,-255
85,1,374124620,1271229770,374124098,1271229915,0,0,-255
86,1,374124620,1271229770,374124098,1271229915,0,0,-255
87,1,374124620,1271229770,374124098,1271229915,0,0,-255
88,1,374124620,1271229770,374124098,1271229915,0,0,-255
89,1,374124620,1271229770,374124098,1271229915,0,0,-255
90,1,374124620,1271229770,374124098,1271229915,0,0,-255
91,1,374124620,1271229770,374124098,1271229915,0,0,-255
92,1,374124620,1271229770,374124098,1271229915,0,0,-255
93,1,374124620,1271229770,374124098,1271229915,0,0,-255
94,1,374124620,1271229770,374124099,1271229916,0,0,-255
95,1,374124620,1271229770,374124099,1271229916,0,0,-255
96,1,374124620,1271229770,374124099,1271229916,0,0,-255
97,1,374124620,1271229770,374124099,1271229916,0,0,-255
98,1,374124620,1271229770,374124099,1271229916,0,0,-255
99,1,374124620,1271229770,374124099,1271229916,0,0,-255
100,1,374124620,1271229770,374124099,1271229916,0,0,-255
101,1,374124620,1271229770,374124099,1271229916,0,0,-255
102,1,374124620,1271229770,374124099,1271229916,0,0,-255
103,1,374124620,1271229770,374124099,1271229916,0,0,-255
104,1,374124620,1271229770,374124099,1271229916,0,0,-255
105,1,374124620,1271229770,374124099,1271229916,0,0,-255
106,1,374124620,1271229770,374124099,1271229916,0,0,-255
107,1,374124620,1271229770,374124099,1271229916,0,0,-255
108,1,374124620,1271229770,374124099,1271229916,0,0,-255
109,1,374124620,1271229770,374124099,1271229916,0,0,-255
110,1,374124620,1271229770,374124099,1271229916,0,0,-255
111,1,374124620,1271229770,374124099,1271229916,0,0,-255
112,1,374124620,1271229770,374124099,1271229916,0,0,-255
113,1,374124620,1271229770,374124099,1271229916,0,0,-255
114,1,374124620,1271229770,374124099,1271229916,0,0,-255
115,1,374124620,1271229770,374124099,1271229916,0,0,-255
116,1,374124620,1271229770,374124099,1271229916,0,0,-255
117,1,374124620,1271229770,374124099,1271229916,0,0,-255
118,1,374124620,1271229770,374124099,1271229916,0,0,-255
119,1,374124620,1271229770,374124099,1271229916,0,0,-255
120,1,374124620,1271229770,374124099,1271229916,0,0,-255
121,1,374124620,1271229770,374124099,1271229916,0,0,-255
122,1,374124620,1271229770,374124099,1271229916,0,0,-255
123,1,374124620,1271229770,374124099,1271229916,0,0,-255
124,1,374124620,1271229770,374124099,1271229916,0,0,-255
125,1,374124620,1271229770,374124099,1271229916,0,0,-255
126,1,374124620,1271229770,374124099,1271229916,0,0,-255
127,1,374124620,1271229770,374124099,1271229916,0,0,-255
128,1,374124620,1271229770,374124099,1271229916,0,0,-255
129,1,374124620,1271229770,374124099,1271229916,0,0,-255
130,1,374124620,1271229770,374124099,1271229916,0,0,-255
131,1,374124620,1271229770,374124099,1271229916,0,0,-255
132,1,374124620,1271229770,374124099,1271229916,0,0,-255
133,1,374124620,1271229770,374124099,1271229916,0,0,-255
134,1,374124620,1271229770,374124110,1271229909,0,0,-255
135,1,374124620,1271229770,374124110,1271229909,0,0,-255
136,1,374124620,1271229770,374124110,1271229909,0,0,-255
137,1,374124620,1271229770,374124110,1271229909,0,0,-255
138,1,374124620,1271229770,374124110,1271229909,0,0,-255
139,1,374124620,1271229770,374124110,1271229909,0,0,-255
140,1,374124620,1271229770,374124110,1271229909,0,0,-255
141,1,374124620,1271229770,374124110,1271229909,0,0,-255
142,1,374124620,1271229770,374124110,1271229909,0,0,-255
143,1,374124620,1271229770,374124110,1271229909,0,0,-255
144,1,374124620,1271229770,374124143,1271229907,0,0,-255
145,1,374124620,1271229770,374124143,1271229907,0,0,-255
146,1,374124620,1271229770,374124143,1271229907,0,0,-255
147,1,374124620,1271229770,374124143,1271229907,0,0,-255
148,1,374124620,1271229770,374124143,1271229907,0,0,-255
149,1,374124620,1271229770,374124143,1271229907,0,0,-255
150,1,374124620,1271229770,374124143,1271229907,0,0,-255
151,1,374124620,1271229770,374124143,1271229907,0,0,-255
152,1,374124620,1271229770,374124143,1271229907,0,0,-255
153,1,374124620,1271229770,374124143,1271229907,0,0,-255
154,1,374124620,1271229770,374124211,1271229966,0,0,-255
155,1,374124620,1271229770,374124211,1271229966,0,0,-255
156,1,374124620,1271229770,374124211,1271229966,0,0,-255
157,1,374124620,1271229770,374124211,1271229966,0,0,-255
158,1,374124620,1271229770,374124211,1271229966,0,0,-255
159,1,374124620,1271229770,374124211,1271229966,0,0,-255
160,1,374124620,1271229770,374124211,1271229966,0,0,-255
161,1,374124620,1271229770,374124211,1271229966,0,0,-255
162,1,374124620,1271229770,374124211,1271229966,0,0,-255
163,1,374124620,1271229770,374124211,1271229966,0,0,-255
164,1,374124620,1271229770,374124237,1271230035,0,0,-255
165,1,374124620,1271229770,374124237,1271230035,0,0,-255
166,1,374124620,1271229770,374124237,1271230035,0,0,-255
167,1,374124620,1271229770,374124237,1271230035,0,0,-255
168,1,374124620,1271229770,374124237,1271230035,0,0,-255
169,1,374124620,1271229770,374124237,1271230035,0,0,-255
170,1,374124620,1271229770,374124237,1271230035,0,0,-255
171,1,374124620,1271229770,374124237,1271230035,0,0,-255
172,1,374124620,1271229770,374124237,1271230035,0,0,-255
173,1,374124620,1271229770,374124237,1271230035,0,0,-255
174,1,374124620,1271229770,374124323,1271230026,0,0,-255
175,1,374124620,1271229770,374124323,1271230026,0,0,-255
176,1,374124620,1271229770,374124323,1271230026,0,0,-255
177,1,374124620,1271229770,374124323,1271230026,0,0,-255
178,1,374124620,1271229770,374124323,1271230026,0,0,-255
179,1,374124620,1271229770,374124323,1271230026,0,0,-255
180,1,374124620,1271229770,374124323,1271230026,0,0,-255
181,1,374124620,1271229770,374124323,1271230026,0,0,-255
182,1,374124620,1271229770,374124323,1271230026,0,0,-255
183,1,374124620,1271229770,374124323,1271230026,0,0,-255
184,1,374124620,1271229770,374124456,1271229962,0,0,-255
185,1,374124620,1271229770,374124456,1271229962,0,0,-255
186,1,374124620,1271229770,374124456,1271229962,0,0,-255
187,1,374124620,1271229770,374124456,1271229962,0,0,-255
188,1,374124620,1271229770,374124456,1271229962,0,0,-255
