index,1, rsu_latitude, rsu_longitude,obu lat,obu lng,0, distance, rssi
163,1,374124620,1271229770,374115444,1271236035,0,0,-255
164,1,374124620,1271229770,374115304,1271236130,0,0,-255
165,1,374124620,1271229770,374115162,1271236226,0,0,-255
166,1,374124620,1271229770,374115021,1271236323,0,0,-255
167,1,374124620,1271229770,374114879,1271236419,0,0,-255
168,1,374124620,1271229770,374114737,1271236515,0,0,-255
169,1,374124620,1271229770,374114596,1271236611,0,0,-255
170,1,374124620,1271229770,374114455,1271236707,0,0,-255
171,1,374124620,1271229770,374114298,1271236814,0,0,-255
172,1,374124620,1271229770,374114153,1271236912,0,0,-255
173,1,374124620,1271229770,374114024,1271237000,0,0,-255
174,1,374124620,1271229770,374113871,1271237104,0,0,-255
175,1,374124620,1271229770,374113732,1271237198,0,0,-255
176,1,374124620,1271229770,374113594,1271237292,0,0,-255
177,1,374124620,1271229770,374113455,1271237387,0,0,-255
178,1,374124620,1271229770,374113319,1271237480,0,0,-255
179,1,374124620,1271229770,374113168,1271237582,0,0,-255
180,1,374124620,1271229770,374113031,1271237675,0,0,-255
181,1,374124620,1271229770,374112895,1271237768,0,0,-255
182,1,374124620,1271229770,374112759,1271237860,0,0,-255
183,1,374124620,1271229770,374112623,1271237952,0,0,-255
184,1,374124620,1271229770,374112487,1271238045,0,0,-255
185,1,374124620,1271229770,374112351,1271238137,0,0,-255
186,1,374124620,1271229770,374112216,1271238229,0,0,-255
187,1,374124620,1271229770,374112080,1271238322,0,0,-255
188,1,374124620,1271229770,374111944,1271238414,0,0,-255
189,1,374124620,1271229770,374111795,1271238515,0,0,-255
190,1,374124620,1271229770,374111660,1271238607,0,0,-255
191,1,374124620,1271229770,374111525,1271238699,0,0,-255
192,1,374124620,1271229770,374111390,1271238790,0,0,-255
193,1,374124620,1271229770,374111254,1271238883,0,0,-255
194,1,374124620,1271229770,374111120,1271238974,0,0,-255
195,1,374124620,1271229770,374110985,1271239066,0,0,-255
196,1,374124620,1271229770,374110851,1271239157,0,0,-255
197,1,374124620,1271229770,374110717,1271239248,0,0,-255
198,1,374124620,1271229770,374110584,1271239338,0,0,-255
199,1,374124620,1271229770,374110438,1271239438,0,0,-255
200,1,374124620,1271229770,374110306,1271239527,0,0,-255
201,1,374124620,1271229770,374110173,1271239618,0,0,-255
202,1,374124620,1271229770,374110040,1271239708,0,0,-255
203,1,374124620,1271229770,374109907,1271239798,0,0,-255
204,1,374124620,1271229770,374109774,1271239889,0,0,-255
205,1,374124620,1271229770,374109641,1271239979,0,0,-255
206,1,374124620,1271229770,374109508,1271240070,0,0,-255
207,1,374124620,1271229770,374109375,1271240160,0,0,-255
208,1,374124620,1271229770,374109241,1271240251,0,0,-255
209,1,374124620,1271229770,374109095,1271240350,0,0,-255
210,1,374124620,1271229770,374108961,1271240442,0,0,-255
211,1,374124620,1271229770,374108826,1271240533,0,0,-255
212,1,374124620,1271229770,374108693,1271240624,0,0,-255
213,1,374124620,1271229770,374108559,1271240714,0,0,-255
214,1,374124620,1271229770,374108426,1271240805,0,0,-255
215,1,374124620,1271229770,374108291,1271240897,0,0,-255
216,1,374124620,1271229770,374108144,1271240997,0,0,-255
217,1,374124620,1271229770,374108011,1271241087,0,0,-255
218,1,374124620,1271229770,374107878,1271241178,0,0,-255
219,1,374124620,1271229770,374107744,1271241268,0,0,-255
220,1,374124620,1271229770,374107611,1271241359,0,0,-255
221,1,374124620,1271229770,374107478,1271241449,0,0,-255
222,1,374124620,1271229770,374107344,1271241540,0,0,-255
223,1,374124620,1271229770,374107211,1271241631,0,0,-255
224,1,374124620,1271229770,374107078,1271241721,0,0,-255
225,1,374124620,1271229770,374106945,1271241811,0,0,-255
226,1,374124620,1271229770,374106799,1271241911,0,0,-255
227,1,374124620,1271229770,374106665,1271242002,0,0,-255
228,1,374124620,1271229770,374106530,1271242093,0,0,-255
229,1,374124620,1271229770,374106396,1271242184,0,0,-255
230,1,374124620,1271229770,374106262,1271242276,0,0,-255
231,1,374124620,1271229770,374106128,1271242367,0,0,-255
232,1,374124620,1271229770,374105995,1271242458,0,0,-255
233,1,374124620,1271229770,374105861,1271242549,0,0,-255
234,1,374124620,1271229770,374105727,1271242639,0,0,-255
235,1,374124620,1271229770,374105593,1271242730,0,0,-255
236,1,374124620,1271229770,374105447,1271242830,0,0,-255
237,1,374124620,1271229770,374105313,1271242921,0,0,-255
238,1,374124620,1271229770,374105179,1271243012,0,0,-255
239,1,374124620,1271229770,374105045,1271243103,0,0,-255
240,1,374124620,1271229770,374104911,1271243194,0,0,-255
241,1,374124620,1271229770,374104778,1271243285,0,0,-255
242,1,374124620,1271229770,374104643,1271243376,0,0,-255
243,1,374124620,1271229770,374104510,1271243467,0,0,-255
244,1,374124620,1271229770,374104376,1271243558,0,0,-255
245,1,374124620,1271229770,374104229,1271243658,0,0,-255
246,1,374124620,1271229770,374104095,1271243749,0,0,-255
247,1,374124620,1271229770,374103961,1271243840,0,0,-255
248,1,374124620,1271229770,374103828,1271243930,0,0,-255
249,1,374124620,1271229770,374103694,1271244021,0,0,-255
250,1,374124620,1271229770,374103560,1271244112,0,0,-255
251,1,374124620,1271229770,374103426,1271244203,0,0,-255
252,1,374124620,1271229770,374103293,1271244294,0,0,-255
253,1,374124620,1271229770,374103160,1271244384,0,0,-255
254,1,374124620,1271229770,374103026,1271244475,0,0,-255
255,1,374124620,1271229770,374102879,1271244575,0,0,-255
256,1,374124620,1271229770,374102745,1271244666,0,0,-255
257,1,374124620,1271229770,374102611,1271244757,0,0,-255
258,1,374124620,1271229770,374102478,1271244848,0,0,-255
259,1,374124620,1271229770,374102344,1271244939,0,0,-255
260,1,374124620,1271229770,374102210,1271245030,0,0,-255
261,1,374124620,1271229770,374102077,1271245120,0,0,-255
262,1,374124620,1271229770,374101943,1271245212,0,0,-255
263,1,374124620,1271229770,374101809,1271245302,0,0,-255
264,1,374124620,1271229770,374101676,1271245393,0,0,-255
265,1,374124620,1271229770,374101529,1271245493,0,0,-255
266,1,374124620,1271229770,374101395,1271245584,0,0,-255
267,1,374124620,1271229770,374101261,1271245675,0,0,-255
268,1,374124620,1271229770,374101128,1271245765,0,0,-255
269,1,374124620,1271229770,374100994,1271245857,0,0,-255
270,1,374124620,1271229770,374100860,1271245947,0,0,-255
271,1,374124620,1271229770,374100713,1271246047,0,0,-255
272,1,374124620,1271229770,374100579,1271246138,0,0,-255
273,1,374124620,1271229770,374100446,1271246229,0,0,-255
274,1,374124620,1271229770,374100312,1271246320,0,0,-255
275,1,374124620,1271229770,374100178,1271246411,0,0,-255
276,1,374124620,1271229770,374100044,1271246502,0,0,-255
277,1,374124620,1271229770,374099911,1271246593,0,0,-255
278,1,374124620,1271229770,374099777,1271246683,0,0,-255
279,1,374124620,1271229770,374099644,1271246774,0,0,-255
280,1,374124620,1271229770,374099496,1271246874,0,0,-255
281,1,374124620,1271229770,374099360,1271246965,0,0,-255
282,1,374124620,1271229770,374099229,1271247056,0,0,-255
283,1,374124620,1271229770,374099095,1271247147,0,0,-255
284,1,374124620,1271229770,374098961,1271247238,0,0,-255
285,1,374124620,1271229770,374098828,1271247329,0,0,-255
286,1,374124620,1271229770,374098694,1271247420,0,0,-255
287,1,374124620,1271229770,374098560,1271247511,0,0,-255
288,1,374124620,1271229770,374098426,1271247602,0,0,-255
289,1,374124620,1271229770,374098279,1271247699,0,0,-255
290,1,374124620,1271229770,374098145,1271247793,0,0,-255
291,1,374124620,1271229770,374098012,1271247883,0,0,-255
292,1,374124620,1271229770,374097878,1271247974,0,0,-255
293,1,374124620,1271229770,374097744,1271248065,0,0,-255
294,1,374124620,1271229770,374097610,1271248156,0,0,-255
295,1,374124620,1271229770,374097477,1271248247,0,0,-255
296,1,374124620,1271229770,374097343,1271248338,0,0,-255
297,1,374124620,1271229770,374097209,1271248429,0,0,-255
298,1,374124620,1271229770,374097076,1271248520,0,0,-255
299,1,374124620,1271229770,374096941,1271248611,0,0,-255
300,1,374124620,1271229770,374096795,1271248711,0,0,-255
301,1,374124620,1271229770,374096660,1271248802,0,0,-255
302,1,374124620,1271229770,374096527,1271248893,0,0,-255
303,1,374124620,1271229770,374096393,1271248983,0,0,-255
304,1,374124620,1271229770,374096260,1271249074,0,0,-255
305,1,374124620,1271229770,374096126,1271249165,0,0,-255
306,1,374124620,1271229770,374095991,1271249257,0,0,-255
307,1,374124620,1271229770,374095858,1271249347,0,0,-255
308,1,374124620,1271229770,374095724,1271249438,0,0,-255
309,1,374124620,1271229770,374095577,1271249538,0,0,-255
310,1,374124620,1271229770,374095443,1271249629,0,0,-255
311,1,374124620,1271229770,374095310,1271249720,0,0,-255
312,1,374124620,1271229770,374095175,1271249811,0,0,-255
313,1,374124620,1271229770,374095042,1271249902,0,0,-255
314,1,374124620,1271229770,374094908,1271249993,0,0,-255
315,1,374124620,1271229770,374094774,1271250084,0,0,-255
316,1,374124620,1271229770,374094641,1271250175,0,0,-255
317,1,374124620,1271229770,374094506,1271250266,0,0,-255
318,1,374124620,1271229770,374094360,1271250366,0,0,-255
319,1,374124620,1271229770,374094225,1271250457,0,0,-255
320,1,374124620,1271229770,374094092,1271250548,0,0,-255
321,1,374124620,1271229770,374093958,1271250639,0,0,-255
322,1,374124620,1271229770,374093824,1271250730,0,0,-255
323,1,374124620,1271229770,374093690,1271250821,0,0,-255
324,1,374124620,1271229770,374093556,1271250912,0,0,-255
325,1,374124620,1271229770,374093422,1271251003,0,0,-255
326,1,374124620,1271229770,374093289,1271251094,0,0,-255
327,1,374124620,1271229770,374093155,1271251185,0,0,-255
328,1,374124620,1271229770,374093008,1271251285,0,0,-255
329,1,374124620,1271229770,374092874,1271251376,0,0,-255
330,1,374124620,1271229770,374092740,1271251466,0,0,-255
331,1,374124620,1271229770,374092606,1271251558,0,0,-255
332,1,374124620,1271229770,374092472,1271251649,0,0,-255
333,1,374124620,1271229770,374092339,1271251739,0,0,-255
334,1,374124620,1271229770,374092205,1271251830,0,0,-255
335,1,374124620,1271229770,374092071,1271251921,0,0,-255
336,1,374124620,1271229770,374091937,1271252013,0,0,-255
337,1,374124620,1271229770,374091790,1271252112,0,0,-255
338,1,374124620,1271229770,374090888,1271252204,0,0,-255
339,1,374124620,1271229770,374090754,1271252294,0,0,-255
340,1,374124620,1271229770,374091388,1271252385,0,0,-255
341,1,374124620,1271229770,374091255,1271252476,0,0,-255
342,1,374124620,1271229770,374091120,1271252568,0,0,-255
343,1,374124620,1271229770,374090986,1271252658,0,0,-255
344,1,374124620,1271229770,374090853,1271252749,0,0,-255
345,1,374124620,1271229770,374090719,1271252840,0,0,-255
346,1,374124620,1271229770,374090585,1271252931,0,0,-255
347,1,374124620,1271229770,374090438,1271253031,0,0,-255
348,1,374124620,1271229770,374090304,1271253122,0,0,-255
349,1,374124620,1271229770,374090170,1271253213,0,0,-255
350,1,374124620,1271229770,374090036,1271253304,0,0,-255
351,1,374124620,1271229770,374089902,1271253395,0,0,-255
352,1,374124620,1271229770,374089769,1271253486,0,0,-255
353,1,374124620,1271229770,374089632,1271253577,0,0,-255
354,1,374124620,1271229770,374089501,1271253668,0,0,-255
355,1,374124620,1271229770,374089367,1271253759,0,0,-255
356,1,374124620,1271229770,374089233,1271253850,0,0,-255
357,1,374124620,1271229770,374089086,1271253950,0,0,-255
358,1,374124620,1271229770,374088952,1271254041,0,0,-255
359,1,374124620,1271229770,374088818,1271254132,0,0,-255
360,1,374124620,1271229770,374088684,1271254224,0,0,-255
361,1,374124620,1271229770,374088550,1271254314,0,0,-255
362,1,374124620,1271229770,374088416,1271254405,0,0,-255
363,1,374124620,1271229770,374088282,1271254496,0,0,-255
364,1,374124620,1271229770,374088149,1271254587,0,0,-255
365,1,374124620,1271229770,374088014,1271254678,0,0,-255
366,1,374124620,1271229770,374087867,1271254779,0,0,-255
367,1,374124620,1271229770,374087733,1271254867,0,0,-255
368,1,374124620,1271229770,374087599,1271254961,0,0,-255
369,1,374124620,1271229770,374087466,1271255051,0,0,-255
370,1,374124620,1271229770,374087332,1271255142,0,0,-255
371,1,374124620,1271229770,374087198,1271255234,0,0,-255
372,1,374124620,1271229770,374087064,1271255325,0,0,-255
373,1,374124620,1271229770,374086930,1271255416,0,0,-255
374,1,374124620,1271229770,374086797,1271255506,0,0,-255
375,1,374124620,1271229770,374086649,1271255607,0,0,-255
376,1,374124620,1271229770,374086515,1271255697,0,0,-255
377,1,374124620,1271229770,374086381,1271255789,0,0,-255
378,1,374124620,1271229770,374086247,1271255880,0,0,-255
379,1,374124620,1271229770,374086113,1271255971,0,0,-255
380,1,374124620,1271229770,374085980,1271256062,0,0,-255
381,1,374124620,1271229770,374085846,1271256152,0,0,-255
382,1,374124620,1271229770,374085711,1271256244,0,0,-255
383,1,374124620,1271229770,374085577,1271256335,0,0,-255
384,1,374124620,1271229770,374085430,1271256435,0,0,-255
385,1,374124620,1271229770,374085296,1271256526,0,0,-255
386,1,374124620,1271229770,374085163,1271256617,0,0,-255
387,1,374124620,1271229770,374085029,1271256708,0,0,-255
388,1,374124620,1271229770,374084894,1271256799,0,0,-255
389,1,374124620,1271229770,374084760,1271256890,0,0,-255
390,1,374124620,1271229770,374084627,1271256981,0,0,-255
391,1,374124620,1271229770,374084493,1271257072,0,0,-255
392,1,374124620,1271229770,374084359,1271257163,0,0,-255
393,1,374124620,1271229770,374084225,1271257254,0,0,-255
394,1,374124620,1271229770,374084078,1271257354,0,0,-255
395,1,374124620,1271229770,374083944,1271257445,0,0,-255
396,1,374124620,1271229770,374083810,1271257536,0,0,-255
397,1,374124620,1271229770,374083689,1271257618,0,0,-255
398,1,374124620,1271229770,374083542,1271257718,0,0,-255
399,1,374124620,1271229770,374083408,1271257809,0,0,-255
400,1,374124620,1271229770,374083274,1271257900,0,0,-255
401,1,374124620,1271229770,374083140,1271257991,0,0,-255
402,1,374124620,1271229770,374083006,1271258082,0,0,-255
403,1,374124620,1271229770,374082859,1271258183,0,0,-255
404,1,374124620,1271229770,374082725,1271258273,0,0,-255
405,1,374124620,1271229770,374082591,1271258365,0,0,-255
406,1,374124620,1271229770,374082457,1271258456,0,0,-255
407,1,374124620,1271229770,374082323,1271258547,0,0,-255
408,1,374124620,1271229770,374082190,1271258637,0,0,-255
409,1,374124620,1271229770,374082056,1271258728,0,0,-255
410,1,374124620,1271229770,374081921,1271258820,0,0,-255
411,1,374124620,1271229770,374081787,1271258911,0,0,-255
412,1,374124620,1271229770,374081654,1271259002,0,0,-255
413,1,374124620,1271229770,374081520,1271259093,0,0,-255
414,1,374124620,1271229770,374081373,1271259193,0,0,-255
415,1,374124620,1271229770,374081239,1271259284,0,0,-255
416,1,374124620,1271229770,374081104,1271259375,0,0,-255
417,1,374124620,1271229770,374080971,1271259466,0,0,-255
418,1,374124620,1271229770,374080837,1271259557,0,0,-255
419,1,374124620,1271229770,374080703,1271259648,0,0,-255
420,1,374124620,1271229770,374080569,1271259739,0,0,-255
421,1,374124620,1271229770,374080435,1271259830,0,0,-255
422,1,374124620,1271229770,374080287,1271259931,0,0,-255
423,1,374124620,1271229770,374080153,1271260022,0,0,-255
424,1,374124620,1271229770,374080020,1271260113,0,0,-255
425,1,374124620,1271229770,374079886,1271260204,0,0,-255
426,1,374124620,1271229770,374079752,1271260294,0,0,-255
427,1,374124620,1271229770,374079617,1271260386,0,0,-255
428,1,374124620,1271229770,374079484,1271260477,0,0,-255
429,1,374124620,1271229770,374079350,1271260568,0,0,-255
430,1,374124620,1271229770,374079216,1271260659,0,0,-255
431,1,374124620,1271229770,374079082,1271260750,0,0,-255
432,1,374124620,1271229770,374078935,1271260850,0,0,-255
433,1,374124620,1271229770,374078800,1271260941,0,0,-255
434,1,374124620,1271229770,374078666,1271261032,0,0,-255
435,1,374124620,1271229770,374078533,1271261123,0,0,-255
436,1,374124620,1271229770,374078399,1271261214,0,0,-255
437,1,374124620,1271229770,374078265,1271261305,0,0,-255
438,1,374124620,1271229770,374078130,1271261397,0,0,-255
439,1,374124620,1271229770,374077997,1271261488,0,0,-255
440,1,374124620,1271229770,374077863,1271261578,0,0,-255
441,1,374124620,1271229770,374077729,1271261669,0,0,-255
442,1,374124620,1271229770,374077581,1271261770,0,0,-255
443,1,374124620,1271229770,374077448,1271261861,0,0,-255
444,1,374124620,1271229770,374077313,1271261952,0,0,-255
445,1,374124620,1271229770,374077179,1271262043,0,0,-255
446,1,374124620,1271229770,374077045,1271262134,0,0,-255
447,1,374124620,1271229770,374076912,1271262225,0,0,-255
448,1,374124620,1271229770,374076777,1271262316,0,0,-255
