index,1, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude,0, distance, rssi
159,1,374124620,1271229770,374124455,1271229964,0,0,-255
160,1,374124620,1271229770,374124419,1271230006,0,0,-255
161,1,374124620,1271229770,374124380,1271230053,0,0,-255
162,1,374124620,1271229770,374124344,1271230096,0,0,-255
163,1,374124620,1271229770,374124307,1271230139,0,0,-255
164,1,374124620,1271229770,374124271,1271230181,0,0,-255
165,1,374124620,1271229770,374124235,1271230224,0,0,-255
166,1,374124620,1271229770,374124199,1271230267,0,0,-255
167,1,374124620,1271229770,374124163,1271230309,0,0,-255
168,1,374124620,1271229770,374124127,1271230352,0,0,-255
169,1,374124620,1271229770,374124091,1271230395,0,0,-255
170,1,374124620,1271229770,374124055,1271230437,0,0,-255
171,1,374124620,1271229770,374124019,1271230480,0,0,-255
172,1,374124620,1271229770,374123979,1271230527,0,0,-255
173,1,374124620,1271229770,374123943,1271230569,0,0,-255
174,1,374124620,1271229770,374123907,1271230612,0,0,-255
175,1,374124620,1271229770,374123871,1271230655,0,0,-255
176,1,374124620,1271229770,374123835,1271230698,0,0,-255
177,1,374124620,1271229770,374123799,1271230740,0,0,-255
178,1,374124620,1271229770,374123762,1271230783,0,0,-255
179,1,374124620,1271229770,374123726,1271230826,0,0,-255
180,1,374124620,1271229770,374123690,1271230868,0,0,-255
181,1,374124620,1271229770,374123655,1271230911,0,0,-255
182,1,374124620,1271229770,374123615,1271230958,0,0,-255
183,1,374124620,1271229770,374123579,1271231000,0,0,-255
184,1,374124620,1271229770,374123543,1271231043,0,0,-255
185,1,374124620,1271229770,374123506,1271231086,0,0,-255
186,1,374124620,1271229770,374123470,1271231129,0,0,-255
187,1,374124620,1271229770,374123434,1271231171,0,0,-255
188,1,374124620,1271229770,374123398,1271231214,0,0,-255
189,1,374124620,1271229770,374123362,1271231256,0,0,-255
190,1,374124620,1271229770,374123326,1271231299,0,0,-255
191,1,374124620,1271229770,374123290,1271231342,0,0,-255
192,1,374124620,1271229770,374123251,1271231388,0,0,-255
193,1,374124620,1271229770,374123215,1271231431,0,0,-255
194,1,374124620,1271229770,374123179,1271231474,0,0,-255
195,1,374124620,1271229770,374123142,1271231516,0,0,-255
196,1,374124620,1271229770,374123106,1271231560,0,0,-255
197,1,374124620,1271229770,374123070,1271231602,0,0,-255
198,1,374124620,1271229770,374123034,1271231645,0,0,-255
199,1,374124620,1271229770,374122998,1271231688,0,0,-255
200,1,374124620,1271229770,374122962,1271231730,0,0,-255
201,1,374124620,1271229770,374122922,1271231777,0,0,-255
202,1,374124620,1271229770,374122886,1271231819,0,0,-255
203,1,374124620,1271229770,374122850,1271231862,0,0,-255
204,1,374124620,1271229770,374122814,1271231905,0,0,-255
205,1,374124620,1271229770,374122778,1271231947,0,0,-255
206,1,374124620,1271229770,374122742,1271231990,0,0,-255
207,1,374124620,1271229770,374122706,1271232033,0,0,-255
208,1,374124620,1271229770,374122670,1271232076,0,0,-255
209,1,374124620,1271229770,374122633,1271232118,0,0,-255
210,1,374124620,1271229770,374122594,1271232165,0,0,-255
211,1,374124620,1271229770,374122558,1271232207,0,0,-255
212,1,374124620,1271229770,374122522,1271232250,0,0,-255
213,1,374124620,1271229770,374122486,1271232293,0,0,-255
214,1,374124620,1271229770,374122450,1271232335,0,0,-255
215,1,374124620,1271229770,374122414,1271232378,0,0,-255
216,1,374124620,1271229770,374122377,1271232421,0,0,-255
217,1,374124620,1271229770,374122341,1271232464,0,0,-255
218,1,374124620,1271229770,374122305,1271232507,0,0,-255
219,1,374124620,1271229770,374122269,1271232549,0,0,-255
220,1,374124620,1271229770,374122230,1271232596,0,0,-255
221,1,374124620,1271229770,374122193,1271232639,0,0,-255
222,1,374124620,1271229770,374122157,1271232681,0,0,-255
223,1,374124620,1271229770,374122121,1271232724,0,0,-255
224,1,374124620,1271229770,374122085,1271232767,0,0,-255
225,1,374124620,1271229770,374122049,1271232809,0,0,-255
226,1,374124620,1271229770,374122013,1271232852,0,0,-255
227,1,374124620,1271229770,374121977,1271232895,0,0,-255
228,1,374124620,1271229770,374121941,1271232938,0,0,-255
229,1,374124620,1271229770,374121905,1271232980,0,0,-255
230,1,374124620,1271229770,374121865,1271233027,0,0,-255
231,1,374124620,1271229770,374121829,1271233070,0,0,-255
232,1,374124620,1271229770,374121793,1271233112,0,0,-255
233,1,374124620,1271229770,374121757,1271233155,0,0,-255
234,1,374124620,1271229770,374121721,1271233197,0,0,-255
235,1,374124620,1271229770,374121685,1271233240,0,0,-255
236,1,374124620,1271229770,374121648,1271233283,0,0,-255
237,1,374124620,1271229770,374121612,1271233326,0,0,-255
238,1,374124620,1271229770,374121572,1271233373,0,0,-255
239,1,374124620,1271229770,374121537,1271233415,0,0,-255
240,1,374124620,1271229770,374121501,1271233458,0,0,-255
241,1,374124620,1271229770,374121465,1271233501,0,0,-255
242,1,374124620,1271229770,374121428,1271233543,0,0,-255
243,1,374124620,1271229770,374121392,1271233586,0,0,-255
244,1,374124620,1271229770,374121356,1271233629,0,0,-255
245,1,374124620,1271229770,374121320,1271233671,0,0,-255
246,1,374124620,1271229770,374121284,1271233715,0,0,-255
247,1,374124620,1271229770,374121247,1271233757,0,0,-255
248,1,374124620,1271229770,374121208,1271233804,0,0,-255
249,1,374124620,1271229770,374121172,1271233847,0,0,-255
