index,1, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude,0, distance, rssi
64,1,374124620,1271229770,374120962,1271231948,0,0,-255
65,1,374124620,1271229770,374120963,1271231947,0,0,-255
66,1,374124620,1271229770,374120964,1271231948,0,0,-255
67,1,374124620,1271229770,374120966,1271231945,0,0,-255
68,1,374124620,1271229770,374120966,1271231940,0,0,-255
69,1,374124620,1271229770,374120967,1271231935,0,0,-255
70,1,374124620,1271229770,374120968,1271231930,0,0,-255
71,1,374124620,1271229770,374120969,1271231924,0,0,-255
72,1,374124620,1271229770,374120970,1271231919,0,0,-255
73,1,374124620,1271229770,374120971,1271231914,0,0,-255
74,1,374124620,1271229770,374120972,1271231908,0,0,-255
75,1,374124620,1271229770,374120970,1271231902,0,0,-255
76,1,374124620,1271229770,374120974,1271231896,0,0,-255
77,1,374124620,1271229770,374120976,1271231888,0,0,-255
78,1,374124620,1271229770,374120978,1271231882,0,0,-255
79,1,374124620,1271229770,374120979,1271231875,0,0,-255
80,1,374124620,1271229770,374120981,1271231869,0,0,-255
81,1,374124620,1271229770,374120981,1271231863,0,0,-255
82,1,374124620,1271229770,374120982,1271231857,0,0,-255
83,1,374124620,1271229770,374120983,1271231850,0,0,-255
84,1,374124620,1271229770,374120983,1271231844,0,0,-255
85,1,374124620,1271229770,374120983,1271231837,0,0,-255
86,1,374124620,1271229770,374120983,1271231830,0,0,-255
87,1,374124620,1271229770,374120983,1271231824,0,0,-255
88,1,374124620,1271229770,374120983,1271231818,0,0,-255
89,1,374124620,1271229770,374120983,1271231811,0,0,-255
90,1,374124620,1271229770,374120983,1271231803,0,0,-255
91,1,374124620,1271229770,374120982,1271231796,0,0,-255
92,1,374124620,1271229770,374120982,1271231788,0,0,-255
93,1,374124620,1271229770,374120982,1271231780,0,0,-255
94,1,374124620,1271229770,374120981,1271231771,0,0,-255
95,1,374124620,1271229770,374120979,1271231761,0,0,-255
96,1,374124620,1271229770,374120977,1271231751,0,0,-255
97,1,374124620,1271229770,374120975,1271231741,0,0,-255
98,1,374124620,1271229770,374120970,1271231732,0,0,-255
99,1,374124620,1271229770,374120972,1271231723,0,0,-255
100,1,374124620,1271229770,374120971,1271231714,0,0,-255
101,1,374124620,1271229770,374120969,1271231705,0,0,-255
102,1,374124620,1271229770,374120968,1271231696,0,0,-255
103,1,374124620,1271229770,374120965,1271231686,0,0,-255
104,1,374124620,1271229770,374120962,1271231675,0,0,-255
105,1,374124620,1271229770,374120960,1271231666,0,0,-255
106,1,374124620,1271229770,374120957,1271231656,0,0,-255
107,1,374124620,1271229770,374120954,1271231646,0,0,-255
108,1,374124620,1271229770,374120951,1271231637,0,0,-255
109,1,374124620,1271229770,374120947,1271231627,0,0,-255
110,1,374124620,1271229770,374120941,1271231617,0,0,-255
111,1,374124620,1271229770,374120934,1271231606,0,0,-255
112,1,374124620,1271229770,374120928,1271231596,0,0,-255
113,1,374124620,1271229770,374120920,1271231585,0,0,-255
114,1,374124620,1271229770,374120912,1271231573,0,0,-255
115,1,374124620,1271229770,374120906,1271231563,0,0,-255
116,1,374124620,1271229770,374120899,1271231553,0,0,-255
117,1,374124620,1271229770,374120891,1271231542,0,0,-255
118,1,374124620,1271229770,374120884,1271231531,0,0,-255
119,1,374124620,1271229770,374120876,1271231520,0,0,-255
120,1,374124620,1271229770,374120867,1271231510,0,0,-255
121,1,374124620,1271229770,374120858,1271231499,0,0,-255
122,1,374124620,1271229770,374120849,1271231488,0,0,-255
123,1,374124620,1271229770,374120839,1271231476,0,0,-255
124,1,374124620,1271229770,374120830,1271231465,0,0,-255
125,1,374124620,1271229770,374120822,1271231454,0,0,-255
126,1,374124620,1271229770,374120814,1271231443,0,0,-255
127,1,374124620,1271229770,374120806,1271231432,0,0,-255
128,1,374124620,1271229770,374120800,1271231422,0,0,-255
129,1,374124620,1271229770,374120793,1271231411,0,0,-255
130,1,374124620,1271229770,374120786,1271231400,0,0,-255
131,1,374124620,1271229770,374120779,1271231389,0,0,-255
132,1,374124620,1271229770,374120771,1271231379,0,0,-255
133,1,374124620,1271229770,374120762,1271231367,0,0,-255
134,1,374124620,1271229770,374120754,1271231357,0,0,-255
135,1,374124620,1271229770,374120745,1271231346,0,0,-255
136,1,374124620,1271229770,374120736,1271231336,0,0,-255
137,1,374124620,1271229770,374120726,1271231325,0,0,-255
138,1,374124620,1271229770,374120715,1271231315,0,0,-255
139,1,374124620,1271229770,374120705,1271231304,0,0,-255
140,1,374124620,1271229770,374120696,1271231294,0,0,-255
141,1,374124620,1271229770,374120689,1271231283,0,0,-255
142,1,374124620,1271229770,374120683,1271231273,0,0,-255
143,1,374124620,1271229770,374120677,1271231262,0,0,-255
144,1,374124620,1271229770,374120671,1271231252,0,0,-255
145,1,374124620,1271229770,374120664,1271231241,0,0,-255
146,1,374124620,1271229770,374120657,1271231232,0,0,-255
147,1,374124620,1271229770,374120650,1271231222,0,0,-255
148,1,374124620,1271229770,374120642,1271231212,0,0,-255
149,1,374124620,1271229770,374120633,1271231202,0,0,-255
150,1,374124620,1271229770,374120625,1271231193,0,0,-255
151,1,374124620,1271229770,374120615,1271231182,0,0,-255
152,1,374124620,1271229770,374120607,1271231172,0,0,-255
153,1,374124620,1271229770,374120600,1271231162,0,0,-255
154,1,374124620,1271229770,374120595,1271231153,0,0,-255
155,1,374124620,1271229770,374120591,1271231143,0,0,-255
156,1,374124620,1271229770,374120587,1271231133,0,0,-255
157,1,374124620,1271229770,374120583,1271231123,0,0,-255
158,1,374124620,1271229770,374120578,1271231114,0,0,-255
159,1,374124620,1271229770,374120573,1271231105,0,0,-255
160,1,374124620,1271229770,374120567,1271231095,0,0,-255
161,1,374124620,1271229770,374120561,1271231085,0,0,-255
162,1,374124620,1271229770,374120555,1271231076,0,0,-255
163,1,374124620,1271229770,374120549,1271231067,0,0,-255
164,1,374124620,1271229770,374120544,1271231058,0,0,-255
165,1,374124620,1271229770,374120541,1271231050,0,0,-255
166,1,374124620,1271229770,374120539,1271231041,0,0,-255
167,1,374124620,1271229770,374120538,1271231032,0,0,-255
168,1,374124620,1271229770,374120536,1271231023,0,0,-255
169,1,374124620,1271229770,374120534,1271231015,0,0,-255
170,1,374124620,1271229770,374120531,1271231005,0,0,-255
171,1,374124620,1271229770,374120526,1271230996,0,0,-255
172,1,374124620,1271229770,374120521,1271230988,0,0,-255
173,1,374124620,1271229770,374120516,1271230979,0,0,-255
174,1,374124620,1271229770,374120511,1271230970,0,0,-255
175,1,374124620,1271229770,374120507,1271230961,0,0,-255
176,1,374124620,1271229770,374120505,1271230953,0,0,-255
177,1,374124620,1271229770,374120506,1271230945,0,0,-255
178,1,374124620,1271229770,374120506,1271230937,0,0,-255
179,1,374124620,1271229770,374120505,1271230928,0,0,-255
180,1,374124620,1271229770,374120503,1271230920,0,0,-255
181,1,374124620,1271229770,374120501,1271230913,0,0,-255
182,1,374124620,1271229770,374120498,1271230905,0,0,-255
183,1,374124620,1271229770,374120494,1271230897,0,0,-255
184,1,374124620,1271229770,374120490,1271230890,0,0,-255
185,1,374124620,1271229770,374120486,1271230882,0,0,-255
186,1,374124620,1271229770,374120484,1271230874,0,0,-255
187,1,374124620,1271229770,374120484,1271230867,0,0,-255
188,1,374124620,1271229770,374120486,1271230859,0,0,-255
189,1,374124620,1271229770,374120487,1271230852,0,0,-255
190,1,374124620,1271229770,374120488,1271230845,0,0,-255
191,1,374124620,1271229770,374120487,1271230838,0,0,-255
192,1,374124620,1271229770,374120485,1271230832,0,0,-255
193,1,374124620,1271229770,374120483,1271230825,0,0,-255
194,1,374124620,1271229770,374120480,1271230818,0,0,-255
195,1,374124620,1271229770,374120478,1271230811,0,0,-255
196,1,374124620,1271229770,374120476,1271230804,0,0,-255
197,1,374124620,1271229770,374120477,1271230797,0,0,-255
198,1,374124620,1271229770,374120481,1271230791,0,0,-255
199,1,374124620,1271229770,374120484,1271230785,0,0,-255
200,1,374124620,1271229770,374120486,1271230779,0,0,-255
201,1,374124620,1271229770,374120487,1271230773,0,0,-255
202,1,374124620,1271229770,374120486,1271230768,0,0,-255
203,1,374124620,1271229770,374120484,1271230762,0,0,-255
204,1,374124620,1271229770,374120481,1271230757,0,0,-255
205,1,374124620,1271229770,374120477,1271230751,0,0,-255
206,1,374124620,1271229770,374120475,1271230745,0,0,-255
207,1,374124620,1271229770,374120476,1271230740,0,0,-255
208,1,374124620,1271229770,374120478,1271230735,0,0,-255
209,1,374124620,1271229770,374120480,1271230730,0,0,-255
210,1,374124620,1271229770,374120481,1271230725,0,0,-255
211,1,374124620,1271229770,374120479,1271230721,0,0,-255
212,1,374124620,1271229770,374120477,1271230716,0,0,-255
213,1,374124620,1271229770,374120474,1271230712,0,0,-255
214,1,374124620,1271229770,374120471,1271230708,0,0,-255
215,1,374124620,1271229770,374120468,1271230704,0,0,-255
216,1,374124620,1271229770,374120469,1271230700,0,0,-255
217,1,374124620,1271229770,374120472,1271230696,0,0,-255
218,1,374124620,1271229770,374120474,1271230692,0,0,-255
219,1,374124620,1271229770,374120476,1271230689,0,0,-255
220,1,374124620,1271229770,374120475,1271230685,0,0,-255
221,1,374124620,1271229770,374120473,1271230682,0,0,-255
222,1,374124620,1271229770,374120471,1271230679,0,0,-255
223,1,374124620,1271229770,374120467,1271230676,0,0,-255
224,1,374124620,1271229770,374120467,1271230673,0,0,-255
225,1,374124620,1271229770,374120470,1271230672,0,0,-255
226,1,374124620,1271229770,374120473,1271230671,0,0,-255
227,1,374124620,1271229770,374120475,1271230669,0,0,-255
228,1,374124620,1271229770,374120475,1271230667,0,0,-255
229,1,374124620,1271229770,374120473,1271230665,0,0,-255
230,1,374124620,1271229770,374120470,1271230662,0,0,-255
231,1,374124620,1271229770,374120467,1271230660,0,0,-255
232,1,374124620,1271229770,374120465,1271230658,0,0,-255
233,1,374124620,1271229770,374120468,1271230657,0,0,-255
234,1,374124620,1271229770,374120472,1271230657,0,0,-255
235,1,374124620,1271229770,374120473,1271230656,0,0,-255
236,1,374124620,1271229770,374120473,1271230655,0,0,-255
237,1,374124620,1271229770,374120471,1271230654,0,0,-255
238,1,374124620,1271229770,374120469,1271230653,0,0,-255
239,1,374124620,1271229770,374120466,1271230652,0,0,-255
240,1,374124620,1271229770,374120466,1271230652,0,0,-255
241,1,374124620,1271229770,374120470,1271230654,0,0,-255
242,1,374124620,1271229770,374120473,1271230655,0,0,-255
243,1,374124620,1271229770,374120475,1271230656,0,0,-255
244,1,374124620,1271229770,374120474,1271230656,0,0,-255
245,1,374124620,1271229770,374120473,1271230655,0,0,-255
246,1,374124620,1271229770,374120470,1271230654,0,0,-255
247,1,374124620,1271229770,374120469,1271230654,0,0,-255
248,1,374124620,1271229770,374120472,1271230656,0,0,-255
249,1,374124620,1271229770,374120476,1271230660,0,0,-255
250,1,374124620,1271229770,374120480,1271230663,0,0,-255
251,1,374124620,1271229770,374120480,1271230664,0,0,-255
252,1,374124620,1271229770,374120481,1271230666,0,0,-255
253,1,374124620,1271229770,374120479,1271230666,0,0,-255
254,1,374124620,1271229770,374120478,1271230666,0,0,-255
255,1,374124620,1271229770,374120480,1271230668,0,0,-255
256,1,374124620,1271229770,374120485,1271230673,0,0,-255
257,1,374124620,1271229770,374120489,1271230678,0,0,-255
258,1,374124620,1271229770,374120491,1271230681,0,0,-255
259,1,374124620,1271229770,374120493,1271230684,0,0,-255
260,1,374124620,1271229770,374120493,1271230685,0,0,-255
261,1,374124620,1271229770,374120491,1271230686,0,0,-255
262,1,374124620,1271229770,374120492,1271230688,0,0,-255
263,1,374124620,1271229770,374120496,1271230694,0,0,-255
264,1,374124620,1271229770,374120502,1271230701,0,0,-255
265,1,374124620,1271229770,374120505,1271230706,0,0,-255
266,1,374124620,1271229770,374120507,1271230710,0,0,-255
267,1,374124620,1271229770,374120508,1271230714,0,0,-255
268,1,374124620,1271229770,374120508,1271230716,0,0,-255
269,1,374124620,1271229770,374120507,1271230718,0,0,-255
270,1,374124620,1271229770,374120511,1271230724,0,0,-255
271,1,374124620,1271229770,374120517,1271230730,0,0,-255
272,1,374124620,1271229770,374120522,1271230741,0,0,-255
273,1,374124620,1271229770,374120524,1271230747,0,0,-255
274,1,374124620,1271229770,374120526,1271230752,0,0,-255
275,1,374124620,1271229770,374120526,1271230756,0,0,-255
276,1,374124620,1271229770,374120526,1271230759,0,0,-255
277,1,374124620,1271229770,374120527,1271230764,0,0,-255
278,1,374124620,1271229770,374120532,1271230772,0,0,-255
279,1,374124620,1271229770,374120538,1271230781,0,0,-255
280,1,374124620,1271229770,374120542,1271230790,0,0,-255
281,1,374124620,1271229770,374120544,1271230795,0,0,-255
282,1,374124620,1271229770,374120545,1271230801,0,0,-255
283,1,374124620,1271229770,374120545,1271230805,0,0,-255
284,1,374124620,1271229770,374120545,1271230810,0,0,-255
285,1,374124620,1271229770,374120549,1271230818,0,0,-255
286,1,374124620,1271229770,374120555,1271230828,0,0,-255
287,1,374124620,1271229770,374120561,1271230838,0,0,-255
288,1,374124620,1271229770,374120564,1271230846,0,0,-255
289,1,374124620,1271229770,374120565,1271230853,0,0,-255
290,1,374124620,1271229770,374120566,1271230860,0,0,-255
291,1,374124620,1271229770,374120565,1271230864,0,0,-255
292,1,374124620,1271229770,374120566,1271230871,0,0,-255
293,1,374124620,1271229770,374120571,1271230881,0,0,-255
294,1,374124620,1271229770,374120576,1271230892,0,0,-255
295,1,374124620,1271229770,374120580,1271230902,0,0,-255
296,1,374124620,1271229770,374120581,1271230910,0,0,-255
297,1,374124620,1271229770,374120581,1271230918,0,0,-255
298,1,374124620,1271229770,374120581,1271230925,0,0,-255
299,1,374124620,1271229770,374120580,1271230933,0,0,-255
300,1,374124620,1271229770,374120582,1271230943,0,0,-255
301,1,374124620,1271229770,374120588,1271230955,0,0,-255
302,1,374124620,1271229770,374120592,1271230967,0,0,-255
303,1,374124620,1271229770,374120594,1271230977,0,0,-255
304,1,374124620,1271229770,374120594,1271230986,0,0,-255
305,1,374124620,1271229770,374120593,1271230994,0,0,-255
306,1,374124620,1271229770,374120591,1271231002,0,0,-255
307,1,374124620,1271229770,374120590,1271231010,0,0,-255
308,1,374124620,1271229770,374120593,1271231023,0,0,-255
309,1,374124620,1271229770,374120597,1271231036,0,0,-255
310,1,374124620,1271229770,374120600,1271231049,0,0,-255
311,1,374124620,1271229770,374120600,1271231060,0,0,-255
312,1,374124620,1271229770,374120600,1271231070,0,0,-255
313,1,374124620,1271229770,374120598,1271231080,0,0,-255
314,1,374124620,1271229770,374120595,1271231089,0,0,-255
315,1,374124620,1271229770,374120595,1271231101,0,0,-255
316,1,374124620,1271229770,374120599,1271231116,0,0,-255
317,1,374124620,1271229770,374120602,1271231132,0,0,-255
318,1,374124620,1271229770,374120603,1271231146,0,0,-255
319,1,374124620,1271229770,374120602,1271231159,0,0,-255
320,1,374124620,1271229770,374120601,1271231171,0,0,-255
321,1,374124620,1271229770,374120598,1271231183,0,0,-255
322,1,374124620,1271229770,374120595,1271231194,0,0,-255
323,1,374124620,1271229770,374120596,1271231210,0,0,-255
324,1,374124620,1271229770,374120599,1271231227,0,0,-255
325,1,374124620,1271229770,374120602,1271231243,0,0,-255
326,1,374124620,1271229770,374120602,1271231259,0,0,-255
327,1,374124620,1271229770,374120600,1271231275,0,0,-255
328,1,374124620,1271229770,374120597,1271231289,0,0,-255
329,1,374124620,1271229770,374120593,1271231302,0,0,-255
330,1,374124620,1271229770,374120590,1271231316,0,0,-255
331,1,374124620,1271229770,374120591,1271231334,0,0,-255
332,1,374124620,1271229770,374120592,1271231353,0,0,-255
333,1,374124620,1271229770,374120592,1271231371,0,0,-255
334,1,374124620,1271229770,374120590,1271231387,0,0,-255
335,1,374124620,1271229770,374120587,1271231404,0,0,-255
336,1,374124620,1271229770,374120583,1271231420,0,0,-255
337,1,374124620,1271229770,374120578,1271231436,0,0,-255
338,1,374124620,1271229770,374120575,1271231453,0,0,-255
339,1,374124620,1271229770,374120576,1271231474,0,0,-255
340,1,374124620,1271229770,374120576,1271231494,0,0,-255
341,1,374124620,1271229770,374120576,1271231514,0,0,-255
342,1,374124620,1271229770,374120572,1271231532,0,0,-255
343,1,374124620,1271229770,374120567,1271231550,0,0,-255
344,1,374124620,1271229770,374120561,1271231567,0,0,-255
345,1,374124620,1271229770,374120554,1271231583,0,0,-255
346,1,374124620,1271229770,374120549,1271231604,0,0,-255
347,1,374124620,1271229770,374120548,1271231626,0,0,-255
348,1,374124620,1271229770,374120546,1271231647,0,0,-255
349,1,374124620,1271229770,374120542,1271231667,0,0,-255
350,1,374124620,1271229770,374120536,1271231686,0,0,-255
351,1,374124620,1271229770,374120529,1271231705,0,0,-255
352,1,374124620,1271229770,374120520,1271231723,0,0,-255
353,1,374124620,1271229770,374120512,1271231743,0,0,-255
354,1,374124620,1271229770,374120507,1271231766,0,0,-255
355,1,374124620,1271229770,374120505,1271231789,0,0,-255
356,1,374124620,1271229770,374120500,1271231812,0,0,-255
357,1,374124620,1271229770,374120493,1271231833,0,0,-255
358,1,374124620,1271229770,374120486,1271231854,0,0,-255
359,1,374124620,1271229770,374120477,1271231874,0,0,-255
360,1,374124620,1271229770,374120467,1271231894,0,0,-255
361,1,374124620,1271229770,374120459,1271231915,0,0,-255
362,1,374124620,1271229770,374120455,1271231940,0,0,-255
363,1,374124620,1271229770,374120450,1271231968,0,0,-255
364,1,374124620,1271229770,374120444,1271231992,0,0,-255
365,1,374124620,1271229770,374120436,1271232016,0,0,-255
366,1,374124620,1271229770,374120426,1271232039,0,0,-255
367,1,374124620,1271229770,374120415,1271232061,0,0,-255
368,1,374124620,1271229770,374120405,1271232084,0,0,-255
369,1,374124620,1271229770,374120398,1271232110,0,0,-255
370,1,374124620,1271229770,374120393,1271232137,0,0,-255
371,1,374124620,1271229770,374120387,1271232165,0,0,-255
372,1,374124620,1271229770,374120378,1271232191,0,0,-255
373,1,374124620,1271229770,374120367,1271232220,0,0,-255
374,1,374124620,1271229770,374120356,1271232245,0,0,-255
375,1,374124620,1271229770,374120343,1271232266,0,0,-255
376,1,374124620,1271229770,374120333,1271232296,0,0,-255
377,1,374124620,1271229770,374120326,1271232326,0,0,-255
378,1,374124620,1271229770,374120319,1271232356,0,0,-255
379,1,374124620,1271229770,374120311,1271232386,0,0,-255
380,1,374124620,1271229770,374120300,1271232415,0,0,-255
381,1,374124620,1271229770,374120288,1271232443,0,0,-255
382,1,374124620,1271229770,374120274,1271232473,0,0,-255
383,1,374124620,1271229770,374120261,1271232501,0,0,-255
384,1,374124620,1271229770,374120252,1271232532,0,0,-255
385,1,374124620,1271229770,374120245,1271232565,0,0,-255
386,1,374124620,1271229770,374120237,1271232598,0,0,-255
387,1,374124620,1271229770,374120225,1271232630,0,0,-255
388,1,374124620,1271229770,374120213,1271232661,0,0,-255
389,1,374124620,1271229770,374120199,1271232692,0,0,-255
390,1,374124620,1271229770,374120184,1271232722,0,0,-255
391,1,374124620,1271229770,374120171,1271232758,0,0,-255
392,1,374124620,1271229770,374120162,1271232794,0,0,-255
393,1,374124620,1271229770,374120153,1271232830,0,0,-255
394,1,374124620,1271229770,374120142,1271232865,0,0,-255
395,1,374124620,1271229770,374120129,1271232900,0,0,-255
396,1,374124620,1271229770,374120115,1271232934,0,0,-255
397,1,374124620,1271229770,374120099,1271232967,0,0,-255
398,1,374124620,1271229770,374120083,1271233000,0,0,-255
399,1,374124620,1271229770,374120071,1271233034,0,0,-255
400,1,374124620,1271229770,374120060,1271233080,0,0,-255
401,1,374124620,1271229770,374120049,1271233119,0,0,-255
402,1,374124620,1271229770,374120035,1271233156,0,0,-255
403,1,374124620,1271229770,374120020,1271233194,0,0,-255
404,1,374124620,1271229770,374120004,1271233230,0,0,-255
405,1,374124620,1271229770,374119986,1271233266,0,0,-255
406,1,374124620,1271229770,374119971,1271233303,0,0,-255
407,1,374124620,1271229770,374119959,1271233344,0,0,-255
408,1,374124620,1271229770,374119948,1271233386,0,0,-255
409,1,374124620,1271229770,374119934,1271233431,0,0,-255
410,1,374124620,1271229770,374119918,1271233471,0,0,-255
411,1,374124620,1271229770,374119902,1271233511,0,0,-255
412,1,374124620,1271229770,374119884,1271233550,0,0,-255
413,1,374124620,1271229770,374119865,1271233588,0,0,-255
414,1,374124620,1271229770,374119849,1271233629,0,0,-255
415,1,374124620,1271229770,374119836,1271233673,0,0,-255
416,1,374124620,1271229770,374119823,1271233717,0,0,-255
417,1,374124620,1271229770,374119807,1271233760,0,0,-255
418,1,374124620,1271229770,374119788,1271233806,0,0,-255
419,1,374124620,1271229770,374119769,1271233848,0,0,-255
420,1,374124620,1271229770,374119749,1271233889,0,0,-255
421,1,374124620,1271229770,374119729,1271233931,0,0,-255
422,1,374124620,1271229770,374119713,1271233975,0,0,-255
423,1,374124620,1271229770,374119699,1271234022,0,0,-255
424,1,374124620,1271229770,374119683,1271234068,0,0,-255
425,1,374124620,1271229770,374119665,1271234113,0,0,-255
426,1,374124620,1271229770,374119645,1271234157,0,0,-255
427,1,374124620,1271229770,374119625,1271234201,0,0,-255
428,1,374124620,1271229770,374119601,1271234248,0,0,-255
429,1,374124620,1271229770,374119580,1271234292,0,0,-255
430,1,374124620,1271229770,374119562,1271234339,0,0,-255
431,1,374124620,1271229770,374119546,1271234387,0,0,-255
432,1,374124620,1271229770,374119528,1271234435,0,0,-255
433,1,374124620,1271229770,374119509,1271234482,0,0,-255
434,1,374124620,1271229770,374119488,1271234529,0,0,-255
435,1,374124620,1271229770,374119467,1271234575,0,0,-255
436,1,374124620,1271229770,374119444,1271234620,0,0,-255
437,1,374124620,1271229770,374119418,1271234669,0,0,-255
438,1,374124620,1271229770,374119397,1271234717,0,0,-255
439,1,374124620,1271229770,374119379,1271234767,0,0,-255
440,1,374124620,1271229770,374119361,1271234817,0,0,-255
441,1,374124620,1271229770,374119341,1271234866,0,0,-255
442,1,374124620,1271229770,374119321,1271234916,0,0,-255
443,1,374124620,1271229770,374119300,1271234965,0,0,-255
444,1,374124620,1271229770,374119278,1271235014,0,0,-255
445,1,374124620,1271229770,374119255,1271235062,0,0,-255
446,1,374124620,1271229770,374119231,1271235116,0,0,-255
447,1,374124620,1271229770,374119210,1271235165,0,0,-255
448,1,374124620,1271229770,374119190,1271235214,0,0,-255
449,1,374124620,1271229770,374119170,1271235264,0,0,-255
450,1,374124620,1271229770,374119150,1271235313,0,0,-255
451,1,374124620,1271229770,374119130,1271235363,0,0,-255
452,1,374124620,1271229770,374119110,1271235412,0,0,-255
453,1,374124620,1271229770,374119091,1271235462,0,0,-255
454,1,374124620,1271229770,374119073,1271235512,0,0,-255
455,1,374124620,1271229770,374119053,1271235567,0,0,-255
456,1,374124620,1271229770,374119035,1271235617,0,0,-255
457,1,374124620,1271229770,374119016,1271235667,0,0,-255
458,1,374124620,1271229770,374118999,1271235717,0,0,-255
459,1,374124620,1271229770,374118981,1271235767,0,0,-255
460,1,374124620,1271229770,374118963,1271235817,0,0,-255
461,1,374124620,1271229770,374118946,1271235868,0,0,-255
462,1,374124620,1271229770,374118929,1271235918,0,0,-255
463,1,374124620,1271229770,374118911,1271235968,0,0,-255
464,1,374124620,1271229770,374118893,1271236017,0,0,-255
465,1,374124620,1271229770,374118873,1271236072,0,0,-255
466,1,374124620,1271229770,374118854,1271236121,0,0,-255
467,1,374124620,1271229770,374118835,1271236170,0,0,-255
468,1,374124620,1271229770,374118816,1271236219,0,0,-255
469,1,374124620,1271229770,374118797,1271236268,0,0,-255
470,1,374124620,1271229770,374118778,1271236316,0,0,-255
471,1,374124620,1271229770,374118758,1271236362,0,0,-255
472,1,374124620,1271229770,374118739,1271236413,0,0,-255
473,1,374124620,1271229770,374118719,1271236461,0,0,-255
474,1,374124620,1271229770,374118696,1271236514,0,0,-255
475,1,374124620,1271229770,374118676,1271236562,0,0,-255
476,1,374124620,1271229770,374118655,1271236609,0,0,-255
477,1,374124620,1271229770,374118634,1271236657,0,0,-255
478,1,374124620,1271229770,374118613,1271236704,0,0,-255
479,1,374124620,1271229770,374118591,1271236751,0,0,-255
