index, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude, distance, rssi
71,375559086,1270477619,375559209,1270475236,0,-255
72,375559086,1270477619,375559209,1270475236,0,-255
73,375559086,1270477619,375559209,1270475236,0,-255
74,375559086,1270477619,375559207,1270475274,0,-255
75,375559086,1270477619,375559207,1270475274,0,-255
76,375559086,1270477619,375559207,1270475274,0,-255
77,375559086,1270477619,375559207,1270475274,0,-255
78,375559086,1270477619,375559207,1270475274,0,-255
79,375559086,1270477619,375559207,1270475274,0,-255
80,375559086,1270477619,375559207,1270475274,0,-255
81,375559086,1270477619,375559207,1270475274,0,-255
82,375559086,1270477619,375559207,1270475274,0,-255
83,375559086,1270477619,375559207,1270475274,0,-255
84,375559086,1270477619,375559207,1270475274,0,-255
85,375559086,1270477619,375559207,1270475274,0,-255
86,375559086,1270477619,375559207,1270475274,0,-255
87,375559086,1270477619,375559207,1270475274,0,-255
88,375559086,1270477619,375559207,1270475274,0,-255
89,375559086,1270477619,375559207,1270475274,0,-255
90,375559086,1270477619,375559207,1270475274,0,-255
91,375559086,1270477619,375559207,1270475274,0,-255
92,375559086,1270477619,375559206,1270475294,0,-255
93,375559086,1270477619,375559206,1270475294,0,-255
94,375559086,1270477619,375559206,1270475294,0,-255
95,375559086,1270477619,375559206,1270475294,0,-255
96,375559086,1270477619,375559206,1270475294,0,-255
97,375559086,1270477619,375559206,1270475294,0,-255
98,375559086,1270477619,375559206,1270475294,0,-255
99,375559086,1270477619,375559206,1270475294,0,-255
100,375559086,1270477619,375559206,1270475294,0,-255
101,375559086,1270477619,375559206,1270475294,0,-255
102,375559086,1270477619,375559206,1270475294,0,-255
103,375559086,1270477619,375559206,1270475294,0,-255
104,375559086,1270477619,375559206,1270475294,0,-255
105,375559086,1270477619,375559206,1270475294,0,-255
106,375559086,1270477619,375559206,1270475294,0,-255
107,375559086,1270477619,375559206,1270475294,0,-255
108,375559086,1270477619,375559206,1270475294,0,-255
109,375559086,1270477619,375559205,1270475326,0,-255
110,375559086,1270477619,375559205,1270475326,0,-255
111,375559086,1270477619,375559205,1270475326,0,-255
112,375559086,1270477619,375559205,1270475326,0,-255
113,375559086,1270477619,375559205,1270475326,0,-255
114,375559086,1270477619,375559205,1270475326,0,-255
115,375559086,1270477619,375559205,1270475326,0,-255
116,375559086,1270477619,375559205,1270475326,0,-255
117,375559086,1270477619,375559205,1270475326,0,-255
118,375559086,1270477619,375559205,1270475326,0,-255
119,375559086,1270477619,375559205,1270475326,0,-255
120,375559086,1270477619,375559205,1270475326,0,-255
121,375559086,1270477619,375559205,1270475326,0,-255
122,375559086,1270477619,375559205,1270475326,0,-255
123,375559086,1270477619,375559205,1270475326,0,-255
124,375559086,1270477619,375559205,1270475326,0,-255
125,375559086,1270477619,375559205,1270475326,0,-255
126,375559086,1270477619,375559205,1270475326,0,-255
127,375559086,1270477619,375559205,1270475326,0,-255
128,375559086,1270477619,375559205,1270475326,0,-255
129,375559086,1270477619,375559205,1270475326,0,-255
130,375559086,1270477619,375559204,1270475340,0,-255
131,375559086,1270477619,375559204,1270475340,0,-255
132,375559086,1270477619,375559204,1270475340,0,-255
133,375559086,1270477619,375559204,1270475340,0,-255
134,375559086,1270477619,375559204,1270475340,0,-255
135,375559086,1270477619,375559204,1270475340,0,-255
136,375559086,1270477619,375559204,1270475340,0,-255
137,375559086,1270477619,375559204,1270475340,0,-255
138,375559086,1270477619,375559204,1270475340,0,-255
139,375559086,1270477619,375559204,1270475340,0,-255
140,375559086,1270477619,375559204,1270475340,0,-255
141,375559086,1270477619,375559204,1270475340,0,-255
142,375559086,1270477619,375559204,1270475340,0,-255
143,375559086,1270477619,375559204,1270475340,0,-255
144,375559086,1270477619,375559204,1270475340,0,-255
145,375559086,1270477619,375559204,1270475340,0,-255
146,375559086,1270477619,375559204,1270475340,0,-255
147,375559086,1270477619,375559204,1270475340,0,-255
148,375559086,1270477619,375559204,1270475340,0,-255
149,375559086,1270477619,375559204,1270475340,0,-255
150,375559086,1270477619,375559204,1270475340,0,-255
151,375559086,1270477619,375559202,1270475367,0,-255
152,375559086,1270477619,375559202,1270475367,0,-255
153,375559086,1270477619,375559202,1270475367,0,-255
154,375559086,1270477619,375559202,1270475367,0,-255
155,375559086,1270477619,375559202,1270475367,0,-255
156,375559086,1270477619,375559202,1270475367,0,-255
157,375559086,1270477619,375559202,1270475367,0,-255
158,375559086,1270477619,375559202,1270475367,0,-255
159,375559086,1270477619,375559202,1270475367,0,-255
160,375559086,1270477619,375559202,1270475367,0,-255
161,375559086,1270477619,375559202,1270475367,0,-255
162,375559086,1270477619,375559202,1270475367,0,-255
163,375559086,1270477619,375559202,1270475367,0,-255
164,375559086,1270477619,375559202,1270475367,0,-255
165,375559086,1270477619,375559202,1270475367,0,-255
166,375559086,1270477619,375559202,1270475367,0,-255
167,375559086,1270477619,375559202,1270475367,0,-255
168,375559086,1270477619,375559202,1270475367,0,-255
169,375559086,1270477619,375559202,1270475367,0,-255
170,375559086,1270477619,375559202,1270475367,0,-255
171,375559086,1270477619,375559202,1270475367,0,-255
172,375559086,1270477619,375559202,1270475367,0,-255
173,375559086,1270477619,375559202,1270475367,0,-255
174,375559086,1270477619,375559202,1270475367,0,-255
175,375559086,1270477619,375559202,1270475367,0,-255
176,375559086,1270477619,375559202,1270475367,0,-255
177,375559086,1270477619,375559202,1270475367,0,-255
178,375559086,1270477619,375559202,1270475367,0,-255
179,375559086,1270477619,375559202,1270475367,0,-255
180,375559086,1270477619,375559202,1270475380,0,-255
181,375559086,1270477619,375559202,1270475380,0,-255
182,375559086,1270477619,375559202,1270475380,0,-255
183,375559086,1270477619,375559202,1270475380,0,-255
184,375559086,1270477619,375559202,1270475380,0,-255
185,375559086,1270477619,375559202,1270475380,0,-255
186,375559086,1270477619,375559202,1270475380,0,-255
187,375559086,1270477619,375559202,1270475380,0,-255
188,375559086,1270477619,375559202,1270475380,0,-255
189,375559086,1270477619,375559202,1270475380,0,-255
190,375559086,1270477619,375559202,1270475380,0,-255
191,375559086,1270477619,375559202,1270475380,0,-255
192,375559086,1270477619,375559202,1270475380,0,-255
193,375559086,1270477619,375559202,1270475380,0,-255
194,375559086,1270477619,375559202,1270475380,0,-255
195,375559086,1270477619,375559202,1270475380,0,-255
196,375559086,1270477619,375559202,1270475380,0,-255
197,375559086,1270477619,375559202,1270475380,0,-255
198,375559086,1270477619,375559202,1270475380,0,-255
199,375559086,1270477619,375559202,1270475380,0,-255
200,375559086,1270477619,375559202,1270475380,0,-255
201,375559086,1270477619,375559202,1270475380,0,-255
202,375559086,1270477619,375559202,1270475380,0,-255
203,375559086,1270477619,375559202,1270475380,0,-255
204,375559086,1270477619,375559202,1270475380,0,-255
205,375559086,1270477619,375559202,1270475380,0,-255
206,375559086,1270477619,375559202,1270475380,0,-255
207,375559086,1270477619,375559202,1270475380,0,-255
208,375559086,1270477619,375559202,1270475380,0,-255
209,375559086,1270477619,375559201,1270475404,0,-255
210,375559086,1270477619,375559201,1270475404,0,-255
211,375559086,1270477619,375559201,1270475404,0,-255
212,375559086,1270477619,375559202,1270475380,0,-255
213,375559086,1270477619,375559201,1270475404,0,-255
214,375559086,1270477619,375559201,1270475404,0,-255
215,375559086,1270477619,375559201,1270475404,0,-255
216,375559086,1270477619,375559201,1270475404,0,-255
217,375559086,1270477619,375559201,1270475404,0,-255
218,375559086,1270477619,375559201,1270475404,0,-255
219,375559086,1270477619,375559201,1270475404,0,-255
220,375559086,1270477619,375559201,1270475404,0,-255
221,375559086,1270477619,375559201,1270475404,0,-255
222,375559086,1270477619,375559201,1270475404,0,-255
223,375559086,1270477619,375559201,1270475404,0,-255
224,375559086,1270477619,375559201,1270475404,0,-255
225,375559086,1270477619,375559201,1270475404,0,-255
226,375559086,1270477619,375559201,1270475404,0,-255
227,375559086,1270477619,375559201,1270475404,0,-255
228,375559086,1270477619,375559201,1270475404,0,-255
229,375559086,1270477619,375559201,1270475404,0,-255
230,375559086,1270477619,375559201,1270475404,0,-255
231,375559086,1270477619,375559201,1270475404,0,-255
232,375559086,1270477619,375559201,1270475404,0,-255
233,375559086,1270477619,375559201,1270475404,0,-255
234,375559086,1270477619,375559201,1270475404,0,-255
235,375559086,1270477619,375559201,1270475404,0,-255
236,375559086,1270477619,375559201,1270475404,0,-255
237,375559086,1270477619,375559201,1270475404,0,-255
238,375559086,1270477619,375559201,1270475404,0,-255
239,375559086,1270477619,375559201,1270475404,0,-255
240,375559086,1270477619,375559201,1270475404,0,-255
241,375559086,1270477619,375559201,1270475404,0,-255
242,375559086,1270477619,375559201,1270475404,0,-255
243,375559086,1270477619,375559201,1270475404,0,-255
244,375559086,1270477619,375559201,1270475404,0,-255
245,375559086,1270477619,375559201,1270475404,0,-255
246,375559086,1270477619,375559201,1270475404,0,-255
247,375559086,1270477619,375559201,1270475404,0,-255
