index, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude, distance, rssi
1,375559086,1270477619,375558971,1270475127,0,-255
2,375559086,1270477619,375558971,1270475127,0,-255
3,375559086,1270477619,375558971,1270475128,0,-255
4,375559086,1270477619,375558971,1270475128,0,-255
5,375559086,1270477619,375558971,1270475128,0,-255
6,375559086,1270477619,375558972,1270475127,0,-255
7,375559086,1270477619,375558972,1270475128,0,-255
8,375559086,1270477619,375558972,1270475128,0,-255
9,375559086,1270477619,375558973,1270475128,0,-255
10,375559086,1270477619,375558973,1270475129,0,-255
11,375559086,1270477619,375558973,1270475129,0,-255
12,375559086,1270477619,375558973,1270475129,0,-255
13,375559086,1270477619,375558973,1270475129,0,-255
14,375559086,1270477619,375558973,1270475129,0,-255
15,375559086,1270477619,375558973,1270475130,0,-255
16,375559086,1270477619,375558973,1270475130,0,-255
17,375559086,1270477619,375558974,1270475131,0,-255
18,375559086,1270477619,375558974,1270475131,0,-255
19,375559086,1270477619,375558974,1270475132,0,-255
20,375559086,1270477619,375558975,1270475132,0,-255
21,375559086,1270477619,375558976,1270475133,0,-255
22,375559086,1270477619,375558977,1270475133,0,-255
23,375559086,1270477619,375558979,1270475131,0,-255
24,375559086,1270477619,375558981,1270475129,0,-255
25,375559086,1270477619,375558984,1270475126,0,-255
26,375559086,1270477619,375558987,1270475121,0,-255
27,375559086,1270477619,375558989,1270475118,0,-255
28,375559086,1270477619,375558991,1270475115,0,-255
29,375559086,1270477619,375558993,1270475111,0,-255
30,375559086,1270477619,375558996,1270475106,0,-255
31,375559086,1270477619,375558998,1270475103,0,-255
32,375559086,1270477619,375559000,1270475100,0,-255
33,375559086,1270477619,375559003,1270475095,0,-255
34,375559086,1270477619,375559005,1270475091,0,-255
35,375559086,1270477619,375559007,1270475088,0,-255
36,375559086,1270477619,375559009,1270475083,0,-255
37,375559086,1270477619,375559011,1270475079,0,-255
38,375559086,1270477619,375559013,1270475077,0,-255
39,375559086,1270477619,375559015,1270475073,0,-255
40,375559086,1270477619,375559017,1270475069,0,-255
41,375559086,1270477619,375559018,1270475066,0,-255
42,375559086,1270477619,375559020,1270475060,0,-255
43,375559086,1270477619,375559022,1270475055,0,-255
44,375559086,1270477619,375559023,1270475054,0,-255
45,375559086,1270477619,375559024,1270475054,0,-255
46,375559086,1270477619,375559025,1270475052,0,-255
47,375559086,1270477619,375559026,1270475051,0,-255
48,375559086,1270477619,375559028,1270475049,0,-255
49,375559086,1270477619,375559029,1270475045,0,-255
50,375559086,1270477619,375559030,1270475043,0,-255
51,375559086,1270477619,375559031,1270475043,0,-255
52,375559086,1270477619,375559032,1270475039,0,-255
53,375559086,1270477619,375559033,1270475037,0,-255
54,375559086,1270477619,375559034,1270475035,0,-255
55,375559086,1270477619,375559035,1270475032,0,-255
56,375559086,1270477619,375559035,1270475030,0,-255
57,375559086,1270477619,375559036,1270475031,0,-255
58,375559086,1270477619,375559037,1270475031,0,-255
59,375559086,1270477619,375559037,1270475030,0,-255
60,375559086,1270477619,375559037,1270475030,0,-255
61,375559086,1270477619,375559038,1270475028,0,-255
62,375559086,1270477619,375559038,1270475027,0,-255
63,375559086,1270477619,375559038,1270475029,0,-255
64,375559086,1270477619,375559038,1270475030,0,-255
65,375559086,1270477619,375559039,1270475031,0,-255
66,375559086,1270477619,375559039,1270475031,0,-255
67,375559086,1270477619,375559039,1270475030,0,-255
68,375559086,1270477619,375559039,1270475029,0,-255
69,375559086,1270477619,375559039,1270475032,0,-255
70,375559086,1270477619,375559039,1270475034,0,-255
71,375559086,1270477619,375559039,1270475034,0,-255
72,375559086,1270477619,375559038,1270475036,0,-255
73,375559086,1270477619,375559038,1270475037,0,-255
74,375559086,1270477619,375559038,1270475036,0,-255
75,375559086,1270477619,375559038,1270475039,0,-255
76,375559086,1270477619,375559038,1270475042,0,-255
77,375559086,1270477619,375559038,1270475044,0,-255
78,375559086,1270477619,375559037,1270475046,0,-255
79,375559086,1270477619,375559037,1270475047,0,-255
80,375559086,1270477619,375559038,1270475046,0,-255
81,375559086,1270477619,375559038,1270475049,0,-255
82,375559086,1270477619,375559038,1270475052,0,-255
83,375559086,1270477619,375559037,1270475054,0,-255
84,375559086,1270477619,375559037,1270475056,0,-255
85,375559086,1270477619,375559036,1270475058,0,-255
86,375559086,1270477619,375559035,1270475058,0,-255
87,375559086,1270477619,375559035,1270475062,0,-255
88,375559086,1270477619,375559035,1270475065,0,-255
89,375559086,1270477619,375559034,1270475066,0,-255
90,375559086,1270477619,375559033,1270475069,0,-255
91,375559086,1270477619,375559032,1270475070,0,-255
92,375559086,1270477619,375559030,1270475071,0,-255
93,375559086,1270477619,375559030,1270475074,0,-255
94,375559086,1270477619,375559030,1270475079,0,-255
95,375559086,1270477619,375559030,1270475082,0,-255
96,375559086,1270477619,375559030,1270475087,0,-255
97,375559086,1270477619,375559029,1270475090,0,-255
98,375559086,1270477619,375559029,1270475092,0,-255
99,375559086,1270477619,375559029,1270475097,0,-255
100,375559086,1270477619,375559029,1270475101,0,-255
101,375559086,1270477619,375559028,1270475105,0,-255
102,375559086,1270477619,375559028,1270475111,0,-255
103,375559086,1270477619,375559027,1270475115,0,-255
104,375559086,1270477619,375559027,1270475118,0,-255
105,375559086,1270477619,375559027,1270475123,0,-255
106,375559086,1270477619,375559026,1270475127,0,-255
107,375559086,1270477619,375559026,1270475131,0,-255
108,375559086,1270477619,375559025,1270475136,0,-255
109,375559086,1270477619,375559024,1270475141,0,-255
110,375559086,1270477619,375559023,1270475144,0,-255
111,375559086,1270477619,375559023,1270475149,0,-255
112,375559086,1270477619,375559022,1270475156,0,-255
113,375559086,1270477619,375559022,1270475161,0,-255
