index, rsu_latitude, rsu_longitude, obu_latitude, obu_longitude, distance, rssi
43,375559086,1270477619,375560054,1270475441,0,-255
44,375559086,1270477619,375560054,1270475441,0,-255
45,375559086,1270477619,375560054,1270475441,0,-255
46,375559086,1270477619,375560054,1270475441,0,-255
47,375559086,1270477619,375560054,1270475441,0,-255
48,375559086,1270477619,375560054,1270475441,0,-255
49,375559086,1270477619,375560054,1270475441,0,-255
50,375559086,1270477619,375560054,1270475441,0,-255
51,375559086,1270477619,375560054,1270475441,0,-255
52,375559086,1270477619,375560054,1270475441,0,-255
53,375559086,1270477619,375560051,1270475448,0,-255
54,375559086,1270477619,375560048,1270475455,0,-255
55,375559086,1270477619,375560048,1270475455,0,-255
56,375559086,1270477619,375560048,1270475455,0,-255
57,375559086,1270477619,375560048,1270475455,0,-255
58,375559086,1270477619,375560046,1270475460,0,-255
59,375559086,1270477619,375560043,1270475465,0,-255
60,375559086,1270477619,375560043,1270475465,0,-255
61,375559086,1270477619,375560043,1270475465,0,-255
62,375559086,1270477619,375560041,1270475470,0,-255
63,375559086,1270477619,375560039,1270475475,0,-255
64,375559086,1270477619,375560039,1270475475,0,-255
65,375559086,1270477619,375560039,1270475475,0,-255
66,375559086,1270477619,375560037,1270475479,0,-255
67,375559086,1270477619,375560036,1270475483,0,-255
68,375559086,1270477619,375560036,1270475483,0,-255
69,375559086,1270477619,375560034,1270475487,0,-255
70,375559086,1270477619,375560032,1270475490,0,-255
71,375559086,1270477619,375560032,1270475490,0,-255
72,375559086,1270477619,375560032,1270475490,0,-255
73,375559086,1270477619,375560031,1270475494,0,-255
74,375559086,1270477619,375560029,1270475497,0,-255
75,375559086,1270477619,375560029,1270475497,0,-255
76,375559086,1270477619,375560029,1270475497,0,-255
77,375559086,1270477619,375560029,1270475497,0,-255
78,375559086,1270477619,375560029,1270475497,0,-255
79,375559086,1270477619,375560026,1270475504,0,-255
80,375559086,1270477619,375560026,1270475504,0,-255
81,375559086,1270477619,375560026,1270475504,0,-255
82,375559086,1270477619,375560026,1270475504,0,-255
83,375559086,1270477619,375560025,1270475507,0,-255
84,375559086,1270477619,375560025,1270475507,0,-255
85,375559086,1270477619,375560024,1270475510,0,-255
86,375559086,1270477619,375560024,1270475510,0,-255
87,375559086,1270477619,375560023,1270475512,0,-255
88,375559086,1270477619,375560023,1270475512,0,-255
89,375559086,1270477619,375560021,1270475515,0,-255
90,375559086,1270477619,375560021,1270475515,0,-255
91,375559086,1270477619,375560019,1270475520,0,-255
92,375559086,1270477619,375560019,1270475520,0,-255
93,375559086,1270477619,375560019,1270475520,0,-255
94,375559086,1270477619,375560017,1270475526,0,-255
95,375559086,1270477619,375560017,1270475526,0,-255
96,375559086,1270477619,375560016,1270475528,0,-255
97,375559086,1270477619,375560014,1270475530,0,-255
98,375559086,1270477619,375560013,1270475530,0,-255
99,375559086,1270477619,375560012,1270475535,0,-255
100,375559086,1270477619,375560011,1270475537,0,-255
101,375559086,1270477619,375560009,1270475542,0,-255
102,375559086,1270477619,375560008,1270475544,0,-255
103,375559086,1270477619,375560006,1270475549,0,-255
104,375559086,1270477619,375560006,1270475549,0,-255
105,375559086,1270477619,375560005,1270475553,0,-255
106,375559086,1270477619,375560004,1270475555,0,-255
107,375559086,1270477619,375560001,1270475561,0,-255
108,375559086,1270477619,375559999,1270475564,0,-255
109,375559086,1270477619,375559998,1270475568,0,-255
110,375559086,1270477619,375559996,1270475572,0,-255
111,375559086,1270477619,375559994,1270475575,0,-255
112,375559086,1270477619,375559993,1270475579,0,-255
113,375559086,1270477619,375559991,1270475584,0,-255
114,375559086,1270477619,375559988,1270475589,0,-255
115,375559086,1270477619,375559985,1270475596,0,-255
116,375559086,1270477619,375559983,1270475602,0,-255
117,375559086,1270477619,375559980,1270475608,0,-255
118,375559086,1270477619,375559979,1270475611,0,-255
119,375559086,1270477619,375559975,1270475620,0,-255
120,375559086,1270477619,375559972,1270475626,0,-255
121,375559086,1270477619,375559970,1270475631,0,-255
122,375559086,1270477619,375559966,1270475638,0,-255
123,375559086,1270477619,375559964,1270475644,0,-255
124,375559086,1270477619,375559961,1270475650,0,-255
125,375559086,1270477619,375559959,1270475656,0,-255
126,375559086,1270477619,375559955,1270475663,0,-255
127,375559086,1270477619,375559952,1270475670,0,-255
128,375559086,1270477619,375559946,1270475677,0,-255
129,375559086,1270477619,375559946,1270475683,0,-255
130,375559086,1270477619,375559943,1270475692,0,-255
131,375559086,1270477619,375559941,1270475696,0,-255
132,375559086,1270477619,375559938,1270475703,0,-255
133,375559086,1270477619,375559933,1270475712,0,-255
134,375559086,1270477619,375559930,1270475720,0,-255
135,375559086,1270477619,375559927,1270475726,0,-255
136,375559086,1270477619,375559924,1270475733,0,-255
137,375559086,1270477619,375559920,1270475742,0,-255
138,375559086,1270477619,375559918,1270475748,0,-255
139,375559086,1270477619,375559914,1270475757,0,-255
140,375559086,1270477619,375559909,1270475768,0,-255
141,375559086,1270477619,375559905,1270475776,0,-255
142,375559086,1270477619,375559902,1270475783,0,-255
143,375559086,1270477619,375559898,1270475793,0,-255
144,375559086,1270477619,375559894,1270475802,0,-255
145,375559086,1270477619,375559890,1270475810,0,-255
146,375559086,1270477619,375559887,1270475817,0,-255
147,375559086,1270477619,375559882,1270475827,0,-255
148,375559086,1270477619,375559879,1270475836,0,-255
149,375559086,1270477619,375559874,1270475845,0,-255
150,375559086,1270477619,375559870,1270475855,0,-255
151,375559086,1270477619,375559866,1270475864,0,-255
152,375559086,1270477619,375559861,1270475875,0,-255
153,375559086,1270477619,375559857,1270475885,0,-255
154,375559086,1270477619,375559853,1270475894,0,-255
